G11_shinriki
06.09.2021
19:34:38
shinriki oszillator
DFT of V1
shinriki oszillator 
Chaos_Versuch
V1(V) V2(V) V3(V) cutX(V) cutY(V) DFTfq(Hz) DFTY(power)

2,252E+0 1,771E-1 4,398E-1 2,998E-1 -6,583E-2 3,003E+1 2,030E+0
2,135E+0 7,673E-2 4,627E-1 0,000E+0 0,000E+0 3,979E+4 7,667E-11
2,119E+0 6,406E-2 4,632E-1 0,000E+0 0,000E+0 3,982E+4 5,837E-11
2,103E+0 5,204E-2 4,632E-1 0,000E+0 0,000E+0 3,985E+4 9,801E-11
2,086E+0 3,954E-2 4,628E-1 0,000E+0 0,000E+0 3,988E+4 6,757E-11
2,070E+0 2,686E-2 4,622E-1 0,000E+0 0,000E+0 3,991E+4 9,811E-11
2,053E+0 1,468E-2 4,615E-1 0,000E+0 0,000E+0 3,994E+4 5,823E-11
2,035E+0 1,846E-3 4,605E-1 0,000E+0 0,000E+0 3,997E+4 6,879E-11
2,017E+0 -1,066E-2 4,589E-1 0,000E+0 0,000E+0 4,000E+4 8,004E-11
1,999E+0 -2,366E-2 4,576E-1 0,000E+0 0,000E+0 4,003E+4 1,036E-10
1,981E+0 -3,667E-2 4,556E-1 0,000E+0 0,000E+0 4,006E+4 7,053E-11
1,963E+0 -4,950E-2 4,535E-1 0,000E+0 0,000E+0 4,009E+4 7,018E-11
1,944E+0 -6,218E-2 4,507E-1 0,000E+0 0,000E+0 4,012E+4 5,613E-11
1,924E+0 -7,452E-2 4,477E-1 0,000E+0 0,000E+0 4,015E+4 5,137E-11
1,905E+0 -8,752E-2 4,449E-1 0,000E+0 0,000E+0 4,018E+4 7,418E-11
1,885E+0 -1,002E-1 4,413E-1 0,000E+0 0,000E+0 4,021E+4 7,813E-11
1,865E+0 -1,127E-1 4,375E-1 0,000E+0 0,000E+0 4,024E+4 6,355E-11
1,845E+0 -1,252E-1 4,339E-1 0,000E+0 0,000E+0 4,027E+4 5,955E-11
1,824E+0 -1,374E-1 4,289E-1 0,000E+0 0,000E+0 4,030E+4 1,139E-10
1,804E+0 -1,499E-1 4,247E-1 0,000E+0 0,000E+0 4,033E+4 8,414E-11
1,783E+0 -1,621E-1 4,196E-1 0,000E+0 0,000E+0 4,036E+4 4,863E-11
1,763E+0 -1,736E-1 4,148E-1 0,000E+0 0,000E+0 4,039E+4 6,330E-11
1,741E+0 -1,856E-1 4,095E-1 0,000E+0 0,000E+0 4,042E+4 7,518E-11
1,720E+0 -1,971E-1 4,036E-1 0,000E+0 0,000E+0 4,045E+4 7,158E-11
1,699E+0 -2,085E-1 3,978E-1 0,000E+0 0,000E+0 4,048E+4 6,892E-11
1,678E+0 -2,197E-1 3,921E-1 0,000E+0 0,000E+0 4,051E+4 9,438E-11
1,656E+0 -2,305E-1 3,853E-1 0,000E+0 0,000E+0 4,054E+4 5,678E-11
1,634E+0 -2,414E-1 3,784E-1 0,000E+0 0,000E+0 4,057E+4 5,411E-11
1,612E+0 -2,516E-1 3,718E-1 0,000E+0 0,000E+0 4,060E+4 5,285E-11
1,590E+0 -2,620E-1 3,649E-1 0,000E+0 0,000E+0 4,063E+4 6,859E-11
1,569E+0 -2,719E-1 3,580E-1 0,000E+0 0,000E+0 4,066E+4 5,491E-11
1,546E+0 -2,814E-1 3,503E-1 0,000E+0 0,000E+0 4,069E+4 5,909E-11
1,524E+0 -2,909E-1 3,427E-1 0,000E+0 0,000E+0 4,072E+4 7,355E-11
1,502E+0 -2,997E-1 3,346E-1 0,000E+0 0,000E+0 4,075E+4 5,557E-11
1,479E+0 -3,084E-1 3,269E-1 0,000E+0 0,000E+0 4,078E+4 7,738E-11
1,457E+0 -3,166E-1 3,187E-1 0,000E+0 0,000E+0 4,081E+4 8,244E-11
1,435E+0 -3,247E-1 3,103E-1 0,000E+0 0,000E+0 4,084E+4 7,952E-11
1,412E+0 -3,326E-1 3,024E-1 0,000E+0 0,000E+0 4,087E+4 8,806E-11
1,389E+0 -3,395E-1 2,938E-1 0,000E+0 0,000E+0 4,090E+4 9,532E-11
1,366E+0 -3,466E-1 2,849E-1 0,000E+0 0,000E+0 4,093E+4 9,174E-11
1,344E+0 -3,530E-1 2,764E-1 0,000E+0 0,000E+0 4,096E+4 4,846E-11
1,321E+0 -3,591E-1 2,672E-1 0,000E+0 0,000E+0 4,099E+4 8,237E-11
1,298E+0 -3,650E-1 2,581E-1 0,000E+0 0,000E+0 4,102E+4 5,010E-11
1,275E+0 -3,703E-1 2,492E-1 0,000E+0 0,000E+0 4,105E+4 7,053E-11
1,253E+0 -3,754E-1 2,402E-1 0,000E+0 0,000E+0 4,108E+4 6,379E-11
1,230E+0 -3,797E-1 2,311E-1 0,000E+0 0,000E+0 4,111E+4 4,282E-11
1,207E+0 -3,839E-1 2,217E-1 0,000E+0 0,000E+0 4,114E+4 3,871E-11
1,184E+0 -3,877E-1 2,120E-1 0,000E+0 0,000E+0 4,117E+4 4,532E-11
1,161E+0 -3,909E-1 2,028E-1 0,000E+0 0,000E+0 4,120E+4 7,741E-11
1,137E+0 -3,936E-1 1,937E-1 0,000E+0 0,000E+0 4,123E+4 6,314E-11
1,114E+0 -3,963E-1 1,844E-1 0,000E+0 0,000E+0 4,126E+4 6,473E-11
1,092E+0 -3,979E-1 1,748E-1 0,000E+0 0,000E+0 4,129E+4 5,039E-11
1,069E+0 -3,999E-1 1,656E-1 0,000E+0 0,000E+0 4,132E+4 6,391E-11
1,045E+0 -4,011E-1 1,564E-1 0,000E+0 0,000E+0 4,135E+4 7,044E-11
1,023E+0 -4,017E-1 1,472E-1 0,000E+0 0,000E+0 4,138E+4 8,506E-11
1,000E+0 -4,024E-1 1,381E-1 0,000E+0 0,000E+0 4,141E+4 6,298E-11
9,768E-1 -4,025E-1 1,286E-1 0,000E+0 0,000E+0 4,144E+4 4,882E-11
9,540E-1 -4,020E-1 1,192E-1 0,000E+0 0,000E+0 4,147E+4 7,266E-11
9,309E-1 -4,012E-1 1,101E-1 0,000E+0 0,000E+0 4,150E+4 7,019E-11
9,080E-1 -3,999E-1 1,013E-1 0,000E+0 0,000E+0 4,153E+4 3,933E-11
8,848E-1 -3,983E-1 9,187E-2 0,000E+0 0,000E+0 4,156E+4 5,162E-11
8,625E-1 -3,964E-1 8,315E-2 0,000E+0 0,000E+0 4,159E+4 4,467E-11
8,401E-1 -3,940E-1 7,426E-2 0,000E+0 0,000E+0 4,162E+4 6,119E-11
8,175E-1 -3,912E-1 6,537E-2 0,000E+0 0,000E+0 4,165E+4 3,110E-11
7,951E-1 -3,882E-1 5,649E-2 0,000E+0 0,000E+0 4,168E+4 6,527E-11
7,731E-1 -3,848E-1 4,842E-2 0,000E+0 0,000E+0 4,171E+4 6,530E-11
7,509E-1 -3,810E-1 4,003E-2 0,000E+0 0,000E+0 4,174E+4 6,303E-11
7,288E-1 -3,765E-1 3,147E-2 0,000E+0 0,000E+0 4,177E+4 5,834E-11
7,072E-1 -3,723E-1 2,406E-2 0,000E+0 0,000E+0 4,180E+4 4,561E-11
6,860E-1 -3,675E-1 1,534E-2 0,000E+0 0,000E+0 4,183E+4 6,191E-11
6,645E-1 -3,624E-1 7,771E-3 0,000E+0 0,000E+0 4,186E+4 6,855E-11
6,436E-1 -3,569E-1 1,999E-4 0,000E+0 0,000E+0 4,189E+4 7,275E-11
6,228E-1 -3,510E-1 -7,371E-3 0,000E+0 0,000E+0 4,192E+4 7,674E-11
6,026E-1 -3,451E-1 -1,478E-2 0,000E+0 0,000E+0 4,195E+4 7,583E-11
5,823E-1 -3,390E-1 -2,251E-2 0,000E+0 0,000E+0 4,198E+4 8,421E-11
5,627E-1 -3,324E-1 -2,943E-2 0,000E+0 0,000E+0 4,201E+4 5,753E-11
5,435E-1 -3,253E-1 -3,617E-2 0,000E+0 0,000E+0 4,204E+4 8,111E-11
5,241E-1 -3,184E-1 -4,292E-2 0,000E+0 0,000E+0 4,207E+4 6,699E-11
5,050E-1 -3,110E-1 -4,950E-2 0,000E+0 0,000E+0 4,210E+4 4,695E-11
4,867E-1 -3,033E-1 -5,576E-2 0,000E+0 0,000E+0 4,213E+4 5,831E-11
4,693E-1 -2,956E-1 -6,218E-2 0,000E+0 0,000E+0 4,216E+4 5,845E-11
4,520E-1 -2,878E-1 -6,810E-2 0,000E+0 0,000E+0 4,219E+4 5,418E-11
4,349E-1 -2,796E-1 -7,419E-2 0,000E+0 0,000E+0 4,222E+4 5,743E-11
4,179E-1 -2,710E-1 -7,913E-2 0,000E+0 0,000E+0 4,225E+4 5,588E-11
4,013E-1 -2,626E-1 -8,489E-2 0,000E+0 0,000E+0 4,228E+4 5,710E-11
3,855E-1 -2,539E-1 -8,983E-2 0,000E+0 0,000E+0 4,231E+4 7,332E-11
3,703E-1 -2,447E-1 -9,444E-2 0,000E+0 0,000E+0 4,234E+4 9,422E-11
3,557E-1 -2,358E-1 -9,937E-2 0,000E+0 0,000E+0 4,237E+4 9,331E-11
3,415E-1 -2,266E-1 -1,041E-1 0,000E+0 0,000E+0 4,240E+4 6,630E-11
3,277E-1 -2,174E-1 -1,084E-1 0,000E+0 0,000E+0 4,243E+4 4,627E-11
3,147E-1 -2,080E-1 -1,124E-1 0,000E+0 0,000E+0 4,246E+4 1,228E-10
3,024E-1 -1,986E-1 -1,162E-1 0,000E+0 0,000E+0 4,249E+4 1,018E-10
2,902E-1 -1,887E-1 -1,201E-1 0,000E+0 0,000E+0 4,252E+4 7,997E-11
2,793E-1 -1,790E-1 -1,237E-1 0,000E+0 0,000E+0 4,255E+4 1,204E-10
2,683E-1 -1,697E-1 -1,269E-1 0,000E+0 0,000E+0 4,258E+4 8,228E-11
2,581E-1 -1,596E-1 -1,293E-1 0,000E+0 0,000E+0 4,261E+4 5,251E-11
2,486E-1 -1,494E-1 -1,326E-1 0,000E+0 0,000E+0 4,264E+4 9,399E-11
2,398E-1 -1,397E-1 -1,353E-1 0,000E+0 0,000E+0 4,267E+4 6,536E-11
2,318E-1 -1,297E-1 -1,377E-1 0,000E+0 0,000E+0 4,270E+4 8,051E-11
2,240E-1 -1,195E-1 -1,395E-1 0,000E+0 0,000E+0 4,273E+4 4,952E-11
2,171E-1 -1,094E-1 -1,420E-1 0,000E+0 0,000E+0 4,276E+4 5,684E-11
2,112E-1 -9,937E-2 -1,440E-1 0,000E+0 0,000E+0 4,279E+4 5,899E-11
2,058E-1 -8,933E-2 -1,455E-1 0,000E+0 0,000E+0 4,282E+4 7,279E-11
2,012E-1 -7,913E-2 -1,468E-1 0,000E+0 0,000E+0 4,285E+4 5,564E-11
1,974E-1 -6,909E-2 -1,478E-1 0,000E+0 0,000E+0 4,288E+4 6,076E-11
1,939E-1 -5,889E-2 -1,486E-1 0,000E+0 0,000E+0 4,291E+4 6,419E-11
1,911E-1 -4,885E-2 -1,494E-1 0,000E+0 0,000E+0 4,294E+4 6,788E-11
1,891E-1 -3,881E-2 -1,501E-1 0,000E+0 0,000E+0 4,297E+4 5,685E-11
1,878E-1 -2,877E-2 -1,501E-1 0,000E+0 0,000E+0 4,300E+4 4,704E-11
1,873E-1 -1,889E-2 -1,502E-1 0,000E+0 0,000E+0 4,303E+4 9,448E-11
1,878E-1 -9,017E-3 -1,502E-1 0,000E+0 0,000E+0 4,306E+4 5,155E-11
1,885E-1 6,936E-4 -1,499E-1 0,000E+0 0,000E+0 4,309E+4 4,761E-11
1,901E-1 1,057E-2 -1,496E-1 0,000E+0 0,000E+0 4,312E+4 4,977E-11
1,926E-1 2,028E-2 -1,484E-1 0,000E+0 0,000E+0 4,315E+4 5,348E-11
1,957E-1 2,999E-2 -1,473E-1 0,000E+0 0,000E+0 4,318E+4 8,428E-11
1,995E-1 3,937E-2 -1,460E-1 0,000E+0 0,000E+0 4,321E+4 7,944E-11
2,041E-1 4,892E-2 -1,448E-1 0,000E+0 0,000E+0 4,324E+4 6,070E-11
2,094E-1 5,797E-2 -1,430E-1 0,000E+0 0,000E+0 4,327E+4 5,818E-11
2,153E-1 6,751E-2 -1,405E-1 0,000E+0 0,000E+0 4,330E+4 8,126E-11
2,224E-1 7,657E-2 -1,390E-1 0,000E+0 0,000E+0 4,333E+4 5,891E-11
2,296E-1 8,529E-2 -1,366E-1 0,000E+0 0,000E+0 4,336E+4 6,596E-11
2,380E-1 9,418E-2 -1,344E-1 0,000E+0 0,000E+0 4,339E+4 5,751E-11
2,471E-1 1,027E-1 -1,313E-1 0,000E+0 0,000E+0 4,342E+4 6,733E-11
2,566E-1 1,115E-1 -1,288E-1 0,000E+0 0,000E+0 4,345E+4 5,782E-11
2,670E-1 1,192E-1 -1,254E-1 0,000E+0 0,000E+0 4,348E+4 7,446E-11
2,780E-1 1,279E-1 -1,223E-1 0,000E+0 0,000E+0 4,351E+4 7,647E-11
2,899E-1 1,355E-1 -1,190E-1 0,000E+0 0,000E+0 4,354E+4 7,933E-11
3,024E-1 1,434E-1 -1,155E-1 0,000E+0 0,000E+0 4,357E+4 9,280E-11
3,154E-1 1,511E-1 -1,114E-1 0,000E+0 0,000E+0 4,360E+4 5,305E-11
3,292E-1 1,585E-1 -1,074E-1 0,000E+0 0,000E+0 4,363E+4 8,437E-11
3,435E-1 1,656E-1 -1,033E-1 0,000E+0 0,000E+0 4,366E+4 1,113E-10
3,585E-1 1,728E-1 -9,888E-2 0,000E+0 0,000E+0 4,369E+4 7,922E-11
3,746E-1 1,794E-1 -9,444E-2 0,000E+0 0,000E+0 4,372E+4 5,766E-11
3,909E-1 1,863E-1 -8,983E-2 0,000E+0 0,000E+0 4,375E+4 5,461E-11
4,075E-1 1,931E-1 -8,555E-2 0,000E+0 0,000E+0 4,378E+4 9,726E-11
4,250E-1 1,992E-1 -8,028E-2 0,000E+0 0,000E+0 4,381E+4 5,670E-11
4,433E-1 2,051E-1 -7,551E-2 0,000E+0 0,000E+0 4,384E+4 8,187E-11
4,614E-1 2,107E-1 -6,975E-2 0,000E+0 0,000E+0 4,387E+4 6,849E-11
4,809E-1 2,165E-1 -6,580E-2 0,000E+0 0,000E+0 4,390E+4 7,158E-11
5,012E-1 2,217E-1 -5,987E-2 0,000E+0 0,000E+0 4,393E+4 6,589E-11
5,218E-1 2,270E-1 -5,444E-2 0,000E+0 0,000E+0 4,396E+4 5,434E-11
5,427E-1 2,321E-1 -4,934E-2 0,000E+0 0,000E+0 4,399E+4 4,390E-11
5,644E-1 2,369E-1 -4,374E-2 0,000E+0 0,000E+0 4,402E+4 6,871E-11
5,864E-1 2,413E-1 -3,815E-2 0,000E+0 0,000E+0 4,405E+4 6,306E-11
6,092E-1 2,456E-1 -3,206E-2 0,000E+0 0,000E+0 4,408E+4 9,931E-11
6,322E-1 2,497E-1 -2,646E-2 0,000E+0 0,000E+0 4,411E+4 5,851E-11
6,554E-1 2,538E-1 -2,054E-2 0,000E+0 0,000E+0 4,414E+4 5,530E-11
6,793E-1 2,574E-1 -1,461E-2 0,000E+0 0,000E+0 4,417E+4 7,623E-11
7,036E-1 2,606E-1 -8,523E-3 0,000E+0 0,000E+0 4,420E+4 5,929E-11
7,286E-1 2,639E-1 -2,598E-3 0,000E+0 0,000E+0 4,423E+4 4,448E-11
7,535E-1 2,668E-1 3,327E-3 0,000E+0 0,000E+0 4,426E+4 4,169E-11
7,785E-1 2,696E-1 9,746E-3 0,000E+0 0,000E+0 4,429E+4 6,808E-11
8,044E-1 2,723E-1 1,600E-2 0,000E+0 0,000E+0 4,432E+4 6,986E-11
8,307E-1 2,747E-1 2,225E-2 0,000E+0 0,000E+0 4,435E+4 6,457E-11
8,573E-1 2,770E-1 2,867E-2 0,000E+0 0,000E+0 4,438E+4 4,999E-11
8,847E-1 2,788E-1 3,443E-2 0,000E+0 0,000E+0 4,441E+4 3,897E-11
9,123E-1 2,806E-1 4,118E-2 0,000E+0 0,000E+0 4,444E+4 4,557E-11
9,403E-1 2,821E-1 4,776E-2 0,000E+0 0,000E+0 4,447E+4 5,573E-11
9,683E-1 2,836E-1 5,385E-2 0,000E+0 0,000E+0 4,450E+4 5,236E-11
9,969E-1 2,848E-1 5,994E-2 0,000E+0 0,000E+0 4,453E+4 5,200E-11
1,026E+0 2,859E-1 6,636E-2 0,000E+0 0,000E+0 4,456E+4 8,164E-11
1,054E+0 2,866E-1 7,262E-2 0,000E+0 0,000E+0 4,459E+4 5,748E-11
1,084E+0 2,872E-1 7,904E-2 0,000E+0 0,000E+0 4,462E+4 7,791E-11
1,113E+0 2,877E-1 8,512E-2 0,000E+0 0,000E+0 4,465E+4 7,801E-11
1,143E+0 2,881E-1 9,154E-2 0,000E+0 0,000E+0 4,468E+4 5,759E-11
1,173E+0 2,882E-1 9,829E-2 0,000E+0 0,000E+0 4,471E+4 3,368E-11
1,203E+0 2,882E-1 1,041E-1 0,000E+0 0,000E+0 4,474E+4 5,483E-11
1,233E+0 2,882E-1 1,103E-1 0,000E+0 0,000E+0 4,477E+4 5,796E-11
1,264E+0 2,876E-1 1,161E-1 0,000E+0 0,000E+0 4,480E+4 6,965E-11
1,295E+0 2,869E-1 1,223E-1 0,000E+0 0,000E+0 4,483E+4 8,385E-11
1,326E+0 2,867E-1 1,286E-1 0,000E+0 0,000E+0 4,486E+4 5,423E-11
1,357E+0 2,854E-1 1,343E-1 0,000E+0 0,000E+0 4,489E+4 5,913E-11
1,388E+0 2,849E-1 1,404E-1 0,000E+0 0,000E+0 4,492E+4 7,757E-11
1,420E+0 2,838E-1 1,465E-1 0,000E+0 0,000E+0 4,495E+4 1,459E-10
1,451E+0 2,826E-1 1,523E-1 0,000E+0 0,000E+0 4,498E+4 6,282E-11
1,481E+0 2,811E-1 1,585E-1 0,000E+0 0,000E+0 4,502E+4 7,056E-11
1,512E+0 2,798E-1 1,646E-1 0,000E+0 0,000E+0 4,505E+4 8,812E-11
1,543E+0 2,783E-1 1,704E-1 0,000E+0 0,000E+0 4,508E+4 6,662E-11
1,574E+0 2,769E-1 1,760E-1 0,000E+0 0,000E+0 4,511E+4 4,361E-11
1,605E+0 2,754E-1 1,812E-1 0,000E+0 0,000E+0 4,514E+4 7,868E-11
1,635E+0 2,734E-1 1,872E-1 0,000E+0 0,000E+0 4,517E+4 7,622E-11
1,666E+0 2,714E-1 1,924E-1 0,000E+0 0,000E+0 4,520E+4 6,738E-11
1,696E+0 2,696E-1 1,982E-1 0,000E+0 0,000E+0 4,523E+4 4,006E-11
1,726E+0 2,676E-1 2,040E-1 0,000E+0 0,000E+0 4,526E+4 6,396E-11
1,756E+0 2,658E-1 2,089E-1 0,000E+0 0,000E+0 4,529E+4 6,312E-11
1,785E+0 2,639E-1 2,145E-1 0,000E+0 0,000E+0 4,532E+4 6,627E-11
1,813E+0 2,617E-1 2,193E-1 0,000E+0 0,000E+0 4,535E+4 6,278E-11
1,840E+0 2,594E-1 2,245E-1 0,000E+0 0,000E+0 4,538E+4 4,481E-11
1,867E+0 2,573E-1 2,298E-1 0,000E+0 0,000E+0 4,541E+4 6,774E-11
1,893E+0 2,550E-1 2,351E-1 0,000E+0 0,000E+0 4,544E+4 5,042E-11
1,918E+0 2,528E-1 2,397E-1 0,000E+0 0,000E+0 4,547E+4 5,376E-11
1,942E+0 2,505E-1 2,446E-1 0,000E+0 0,000E+0 4,550E+4 6,879E-11
1,965E+0 2,482E-1 2,497E-1 0,000E+0 0,000E+0 4,553E+4 4,755E-11
1,988E+0 2,464E-1 2,548E-1 0,000E+0 0,000E+0 4,556E+4 6,789E-11
2,008E+0 2,441E-1 2,591E-1 0,000E+0 0,000E+0 4,559E+4 6,928E-11
2,028E+0 2,416E-1 2,642E-1 0,000E+0 0,000E+0 4,562E+4 3,623E-11
2,046E+0 2,393E-1 2,685E-1 0,000E+0 0,000E+0 4,565E+4 6,025E-11
2,063E+0 2,369E-1 2,727E-1 0,000E+0 0,000E+0 4,568E+4 5,912E-11
2,079E+0 2,344E-1 2,774E-1 0,000E+0 0,000E+0 4,571E+4 7,395E-11
2,094E+0 2,323E-1 2,818E-1 0,000E+0 0,000E+0 4,574E+4 7,937E-11
2,107E+0 2,298E-1 2,862E-1 0,000E+0 0,000E+0 4,577E+4 6,406E-11
2,118E+0 2,273E-1 2,904E-1 0,000E+0 0,000E+0 4,580E+4 5,629E-11
2,129E+0 2,242E-1 2,941E-1 0,000E+0 0,000E+0 4,583E+4 6,315E-11
2,138E+0 2,212E-1 2,984E-1 0,000E+0 0,000E+0 4,586E+4 6,742E-11
2,146E+0 2,186E-1 3,025E-1 0,000E+0 0,000E+0 4,589E+4 6,885E-11
2,153E+0 2,155E-1 3,065E-1 0,000E+0 0,000E+0 4,592E+4 6,712E-11
2,159E+0 2,127E-1 3,103E-1 0,000E+0 0,000E+0 4,595E+4 3,830E-11
2,164E+0 2,091E-1 3,142E-1 0,000E+0 0,000E+0 4,598E+4 6,431E-11
2,167E+0 2,059E-1 3,178E-1 0,000E+0 0,000E+0 4,601E+4 6,096E-11
2,171E+0 2,023E-1 3,210E-1 0,000E+0 0,000E+0 4,604E+4 6,094E-11
2,173E+0 1,985E-1 3,248E-1 0,000E+0 0,000E+0 4,607E+4 5,884E-11
2,174E+0 1,947E-1 3,285E-1 0,000E+0 0,000E+0 4,610E+4 7,104E-11
2,174E+0 1,905E-1 3,317E-1 0,000E+0 0,000E+0 4,613E+4 4,802E-11
2,174E+0 1,863E-1 3,348E-1 0,000E+0 0,000E+0 4,616E+4 5,249E-11
2,173E+0 1,822E-1 3,374E-1 0,000E+0 0,000E+0 4,619E+4 4,677E-11
2,171E+0 1,775E-1 3,411E-1 0,000E+0 0,000E+0 4,622E+4 6,086E-11
2,169E+0 1,728E-1 3,438E-1 0,000E+0 0,000E+0 4,625E+4 4,473E-11
2,166E+0 1,679E-1 3,468E-1 0,000E+0 0,000E+0 4,628E+4 6,225E-11
2,163E+0 1,626E-1 3,493E-1 0,000E+0 0,000E+0 4,631E+4 5,726E-11
2,159E+0 1,574E-1 3,519E-1 0,000E+0 0,000E+0 4,634E+4 4,958E-11
2,154E+0 1,521E-1 3,541E-1 0,000E+0 0,000E+0 4,637E+4 6,141E-11
2,149E+0 1,465E-1 3,565E-1 0,000E+0 0,000E+0 4,640E+4 5,305E-11
2,144E+0 1,406E-1 3,588E-1 0,000E+0 0,000E+0 4,643E+4 6,842E-11
2,138E+0 1,347E-1 3,610E-1 0,000E+0 0,000E+0 4,646E+4 5,217E-11
2,132E+0 1,286E-1 3,628E-1 0,000E+0 0,000E+0 4,649E+4 3,857E-11
2,125E+0 1,223E-1 3,644E-1 0,000E+0 0,000E+0 4,652E+4 6,623E-11
2,119E+0 1,161E-1 3,667E-1 0,000E+0 0,000E+0 4,655E+4 5,062E-11
2,111E+0 1,096E-1 3,680E-1 0,000E+0 0,000E+0 4,658E+4 5,963E-11
2,104E+0 1,029E-1 3,694E-1 0,000E+0 0,000E+0 4,661E+4 5,412E-11
2,096E+0 9,582E-2 3,707E-1 0,000E+0 0,000E+0 4,664E+4 6,136E-11
2,088E+0 8,891E-2 3,715E-1 0,000E+0 0,000E+0 4,667E+4 7,442E-11
2,079E+0 8,183E-2 3,723E-1 0,000E+0 0,000E+0 4,670E+4 4,840E-11
2,070E+0 7,443E-2 3,733E-1 0,000E+0 0,000E+0 4,673E+4 8,201E-11
2,060E+0 6,735E-2 3,738E-1 0,000E+0 0,000E+0 4,676E+4 6,421E-11
2,051E+0 5,978E-2 3,743E-1 0,000E+0 0,000E+0 4,679E+4 1,003E-10
2,041E+0 5,237E-2 3,748E-1 0,000E+0 0,000E+0 4,682E+4 6,200E-11
2,031E+0 4,480E-2 3,748E-1 0,000E+0 0,000E+0 4,685E+4 6,292E-11
2,021E+0 3,756E-2 3,748E-1 0,000E+0 0,000E+0 4,688E+4 4,845E-11
2,010E+0 2,933E-2 3,746E-1 0,000E+0 0,000E+0 4,691E+4 7,456E-11
1,999E+0 2,160E-2 3,738E-1 0,000E+0 0,000E+0 4,694E+4 6,933E-11
1,988E+0 1,402E-2 3,736E-1 0,000E+0 0,000E+0 4,697E+4 4,873E-11
1,977E+0 6,125E-3 3,727E-1 0,000E+0 0,000E+0 4,700E+4 5,129E-11
1,965E+0 -1,775E-3 3,715E-1 0,000E+0 0,000E+0 4,703E+4 6,197E-11
1,953E+0 -9,840E-3 3,707E-1 0,000E+0 0,000E+0 4,706E+4 4,292E-11
1,941E+0 -1,774E-2 3,690E-1 0,000E+0 0,000E+0 4,709E+4 6,387E-11
1,929E+0 -2,531E-2 3,675E-1 0,000E+0 0,000E+0 4,712E+4 6,327E-11
1,917E+0 -3,338E-2 3,661E-1 0,000E+0 0,000E+0 4,715E+4 5,788E-11
1,904E+0 -4,111E-2 3,641E-1 0,000E+0 0,000E+0 4,718E+4 5,891E-11
1,891E+0 -4,901E-2 3,616E-1 0,000E+0 0,000E+0 4,721E+4 7,321E-11
1,879E+0 -5,708E-2 3,596E-1 0,000E+0 0,000E+0 4,724E+4 7,060E-11
1,866E+0 -6,465E-2 3,569E-1 0,000E+0 0,000E+0 4,727E+4 7,348E-11
1,852E+0 -7,238E-2 3,545E-1 0,000E+0 0,000E+0 4,730E+4 5,841E-11
1,839E+0 -7,995E-2 3,517E-1 0,000E+0 0,000E+0 4,733E+4 9,028E-11
1,826E+0 -8,752E-2 3,488E-1 0,000E+0 0,000E+0 4,736E+4 7,041E-11
1,813E+0 -9,493E-2 3,457E-1 0,000E+0 0,000E+0 4,739E+4 7,890E-11
1,799E+0 -1,023E-1 3,424E-1 0,000E+0 0,000E+0 4,742E+4 6,559E-11
1,786E+0 -1,097E-1 3,389E-1 0,000E+0 0,000E+0 4,745E+4 1,399E-10
1,772E+0 -1,167E-1 3,351E-1 0,000E+0 0,000E+0 4,748E+4 6,058E-11
1,758E+0 -1,241E-1 3,313E-1 0,000E+0 0,000E+0 4,751E+4 5,886E-11
1,745E+0 -1,308E-1 3,274E-1 0,000E+0 0,000E+0 4,754E+4 4,987E-11
1,730E+0 -1,372E-1 3,233E-1 0,000E+0 0,000E+0 4,757E+4 6,100E-11
1,717E+0 -1,440E-1 3,193E-1 0,000E+0 0,000E+0 4,760E+4 6,260E-11
1,703E+0 -1,506E-1 3,149E-1 0,000E+0 0,000E+0 4,763E+4 4,022E-11
1,688E+0 -1,568E-1 3,101E-1 0,000E+0 0,000E+0 4,766E+4 4,133E-11
1,674E+0 -1,627E-1 3,055E-1 0,000E+0 0,000E+0 4,769E+4 6,363E-11
1,660E+0 -1,688E-1 3,009E-1 0,000E+0 0,000E+0 4,772E+4 4,057E-11
1,646E+0 -1,746E-1 2,961E-1 0,000E+0 0,000E+0 4,775E+4 5,071E-11
1,632E+0 -1,799E-1 2,910E-1 0,000E+0 0,000E+0 4,778E+4 6,062E-11
1,617E+0 -1,853E-1 2,859E-1 0,000E+0 0,000E+0 4,781E+4 7,232E-11
1,603E+0 -1,904E-1 2,808E-1 0,000E+0 0,000E+0 4,784E+4 5,211E-11
1,589E+0 -1,955E-1 2,757E-1 0,000E+0 0,000E+0 4,787E+4 6,382E-11
1,575E+0 -1,999E-1 2,701E-1 0,000E+0 0,000E+0 4,790E+4 6,782E-11
1,561E+0 -2,042E-1 2,648E-1 0,000E+0 0,000E+0 4,793E+4 1,212E-10
1,547E+0 -2,085E-1 2,593E-1 0,000E+0 0,000E+0 4,796E+4 9,540E-11
1,534E+0 -2,124E-1 2,538E-1 0,000E+0 0,000E+0 4,799E+4 5,709E-11
1,520E+0 -2,161E-1 2,481E-1 0,000E+0 0,000E+0 4,802E+4 1,134E-10
1,506E+0 -2,195E-1 2,423E-1 0,000E+0 0,000E+0 4,805E+4 1,024E-10
1,493E+0 -2,226E-1 2,364E-1 0,000E+0 0,000E+0 4,808E+4 5,983E-11
1,479E+0 -2,258E-1 2,308E-1 0,000E+0 0,000E+0 4,811E+4 4,552E-11
