G11_shinriki
06.09.2021
19:41:14
shinriki oszillator
DFT of V1
shinriki oszillator 
Chaos_Versuch
V1(V) V2(V) V3(V) cutX(V) cutY(V) DFTfq(Hz) DFTY(power)

7,769E-1 2,341E-2 1,291E-1 1,136E+0 -5,915E-2 3,003E+1 2,553E+0
2,450E+0 4,079E-1 2,690E-1 0,000E+0 0,000E+0 4,126E+4 8,670E-11
2,461E+0 4,098E-1 2,774E-1 0,000E+0 0,000E+0 4,129E+4 7,085E-11
2,471E+0 4,113E-1 2,856E-1 0,000E+0 0,000E+0 4,132E+4 7,741E-11
2,480E+0 4,128E-1 2,941E-1 0,000E+0 0,000E+0 4,135E+4 6,601E-11
2,488E+0 4,135E-1 3,027E-1 0,000E+0 0,000E+0 4,138E+4 6,339E-11
2,495E+0 4,138E-1 3,111E-1 0,000E+0 0,000E+0 4,141E+4 1,167E-10
2,501E+0 4,138E-1 3,198E-1 0,000E+0 0,000E+0 4,144E+4 9,936E-11
2,507E+0 4,138E-1 3,280E-1 0,000E+0 0,000E+0 4,147E+4 4,312E-11
2,511E+0 4,128E-1 3,363E-1 0,000E+0 0,000E+0 4,150E+4 7,099E-11
2,515E+0 4,110E-1 3,448E-1 0,000E+0 0,000E+0 4,153E+4 4,257E-11
2,517E+0 4,095E-1 3,524E-1 0,000E+0 0,000E+0 4,156E+4 4,569E-11
2,519E+0 4,072E-1 3,605E-1 0,000E+0 0,000E+0 4,159E+4 8,429E-11
2,521E+0 4,043E-1 3,687E-1 0,000E+0 0,000E+0 4,162E+4 6,310E-11
2,522E+0 4,015E-1 3,768E-1 0,000E+0 0,000E+0 4,165E+4 7,064E-11
2,522E+0 3,977E-1 3,847E-1 0,000E+0 0,000E+0 4,168E+4 6,063E-11
2,521E+0 3,934E-1 3,921E-1 0,000E+0 0,000E+0 4,171E+4 6,296E-11
2,519E+0 3,891E-1 3,993E-1 0,000E+0 0,000E+0 4,174E+4 4,623E-11
2,517E+0 3,835E-1 4,069E-1 0,000E+0 0,000E+0 4,177E+4 6,456E-11
2,514E+0 3,782E-1 4,136E-1 0,000E+0 0,000E+0 4,180E+4 5,419E-11
2,510E+0 3,720E-1 4,210E-1 0,000E+0 0,000E+0 4,183E+4 5,904E-11
2,506E+0 3,661E-1 4,280E-1 0,000E+0 0,000E+0 4,186E+4 7,290E-11
2,501E+0 3,593E-1 4,345E-1 0,000E+0 0,000E+0 4,189E+4 9,462E-11
2,495E+0 3,517E-1 4,405E-1 0,000E+0 0,000E+0 4,192E+4 9,954E-11
2,489E+0 3,443E-1 4,465E-1 0,000E+0 0,000E+0 4,195E+4 7,410E-11
2,481E+0 3,361E-1 4,530E-1 0,000E+0 0,000E+0 4,198E+4 1,133E-10
2,474E+0 3,277E-1 4,581E-1 0,000E+0 0,000E+0 4,201E+4 9,320E-11
2,466E+0 3,190E-1 4,635E-1 0,000E+0 0,000E+0 4,204E+4 6,855E-11
2,457E+0 3,091E-1 4,689E-1 0,000E+0 0,000E+0 4,207E+4 5,393E-11
2,448E+0 2,999E-1 4,742E-1 0,000E+0 0,000E+0 4,210E+4 5,376E-11
2,438E+0 2,902E-1 4,788E-1 0,000E+0 0,000E+0 4,213E+4 5,785E-11
2,427E+0 2,795E-1 4,831E-1 0,000E+0 0,000E+0 4,216E+4 5,342E-11
2,416E+0 2,686E-1 4,879E-1 0,000E+0 0,000E+0 4,219E+4 3,889E-11
2,404E+0 2,574E-1 4,921E-1 0,000E+0 0,000E+0 4,222E+4 7,605E-11
2,392E+0 2,459E-1 4,961E-1 0,000E+0 0,000E+0 4,225E+4 5,104E-11
2,379E+0 2,341E-1 4,997E-1 0,000E+0 0,000E+0 4,228E+4 6,915E-11
2,366E+0 2,222E-1 5,032E-1 0,000E+0 0,000E+0 4,231E+4 8,347E-11
2,352E+0 2,099E-1 5,066E-1 0,000E+0 0,000E+0 4,234E+4 5,029E-11
2,337E+0 1,972E-1 5,091E-1 0,000E+0 0,000E+0 4,237E+4 6,847E-11
2,323E+0 1,840E-1 5,117E-1 0,000E+0 0,000E+0 4,240E+4 6,478E-11
2,307E+0 1,707E-1 5,144E-1 0,000E+0 0,000E+0 4,243E+4 7,182E-11
2,292E+0 1,572E-1 5,163E-1 0,000E+0 0,000E+0 4,246E+4 9,027E-11
2,276E+0 1,434E-1 5,183E-1 0,000E+0 0,000E+0 4,249E+4 1,040E-10
2,259E+0 1,296E-1 5,200E-1 0,000E+0 0,000E+0 4,252E+4 7,958E-11
2,241E+0 1,152E-1 5,208E-1 0,000E+0 0,000E+0 4,255E+4 5,750E-11
2,223E+0 1,009E-1 5,219E-1 0,000E+0 0,000E+0 4,258E+4 4,150E-11
2,204E+0 8,611E-2 5,229E-1 0,000E+0 0,000E+0 4,261E+4 7,357E-11
2,186E+0 7,163E-2 5,231E-1 0,000E+0 0,000E+0 4,264E+4 8,115E-11
2,167E+0 5,665E-2 5,229E-1 0,000E+0 0,000E+0 4,267E+4 7,250E-11
2,148E+0 4,135E-2 5,228E-1 0,000E+0 0,000E+0 4,270E+4 6,272E-11
2,128E+0 2,637E-2 5,219E-1 0,000E+0 0,000E+0 4,273E+4 8,491E-11
2,107E+0 1,106E-2 5,213E-1 0,000E+0 0,000E+0 4,276E+4 1,094E-10
2,087E+0 -4,573E-3 5,196E-1 0,000E+0 0,000E+0 4,279E+4 1,187E-10
2,067E+0 -1,955E-2 5,183E-1 0,000E+0 0,000E+0 4,282E+4 5,407E-11
2,046E+0 -3,535E-2 5,153E-1 0,000E+0 0,000E+0 4,285E+4 7,987E-11
2,024E+0 -5,082E-2 5,134E-1 0,000E+0 0,000E+0 4,288E+4 1,243E-10
2,002E+0 -6,613E-2 5,104E-1 0,000E+0 0,000E+0 4,291E+4 1,171E-10
1,979E+0 -8,160E-2 5,074E-1 0,000E+0 0,000E+0 4,294E+4 5,702E-11
1,956E+0 -9,723E-2 5,043E-1 0,000E+0 0,000E+0 4,297E+4 1,054E-10
1,934E+0 -1,129E-1 5,002E-1 0,000E+0 0,000E+0 4,300E+4 4,857E-11
1,911E+0 -1,282E-1 4,959E-1 0,000E+0 0,000E+0 4,303E+4 5,481E-11
1,887E+0 -1,435E-1 4,912E-1 0,000E+0 0,000E+0 4,306E+4 7,230E-11
1,863E+0 -1,583E-1 4,862E-1 0,000E+0 0,000E+0 4,309E+4 7,019E-11
1,840E+0 -1,733E-1 4,809E-1 0,000E+0 0,000E+0 4,312E+4 7,149E-11
1,816E+0 -1,884E-1 4,755E-1 0,000E+0 0,000E+0 4,315E+4 7,533E-11
1,791E+0 -2,027E-1 4,698E-1 0,000E+0 0,000E+0 4,318E+4 4,160E-11
1,767E+0 -2,175E-1 4,637E-1 0,000E+0 0,000E+0 4,321E+4 6,377E-11
1,742E+0 -2,319E-1 4,569E-1 0,000E+0 0,000E+0 4,324E+4 5,861E-11
1,718E+0 -2,460E-1 4,502E-1 0,000E+0 0,000E+0 4,327E+4 8,479E-11
1,693E+0 -2,597E-1 4,431E-1 0,000E+0 0,000E+0 4,330E+4 1,030E-10
1,669E+0 -2,732E-1 4,355E-1 0,000E+0 0,000E+0 4,333E+4 5,949E-11
1,644E+0 -2,867E-1 4,283E-1 0,000E+0 0,000E+0 4,336E+4 7,849E-11
1,618E+0 -2,995E-1 4,201E-1 0,000E+0 0,000E+0 4,339E+4 1,041E-10
1,593E+0 -3,122E-1 4,118E-1 0,000E+0 0,000E+0 4,342E+4 7,222E-11
1,568E+0 -3,245E-1 4,034E-1 0,000E+0 0,000E+0 4,345E+4 6,061E-11
1,542E+0 -3,367E-1 3,949E-1 0,000E+0 0,000E+0 4,348E+4 6,422E-11
1,516E+0 -3,481E-1 3,860E-1 0,000E+0 0,000E+0 4,351E+4 4,539E-11
1,490E+0 -3,594E-1 3,764E-1 0,000E+0 0,000E+0 4,354E+4 4,888E-11
1,464E+0 -3,704E-1 3,672E-1 0,000E+0 0,000E+0 4,357E+4 9,844E-11
1,438E+0 -3,808E-1 3,575E-1 0,000E+0 0,000E+0 4,360E+4 7,943E-11
1,411E+0 -3,910E-1 3,478E-1 0,000E+0 0,000E+0 4,363E+4 7,442E-11
1,385E+0 -4,006E-1 3,379E-1 0,000E+0 0,000E+0 4,366E+4 5,031E-11
1,359E+0 -4,101E-1 3,277E-1 0,000E+0 0,000E+0 4,369E+4 8,294E-11
1,332E+0 -4,188E-1 3,178E-1 0,000E+0 0,000E+0 4,372E+4 6,367E-11
1,306E+0 -4,272E-1 3,071E-1 0,000E+0 0,000E+0 4,375E+4 1,104E-10
1,279E+0 -4,350E-1 2,966E-1 0,000E+0 0,000E+0 4,378E+4 9,332E-11
1,252E+0 -4,425E-1 2,859E-1 0,000E+0 0,000E+0 4,381E+4 4,448E-11
1,224E+0 -4,498E-1 2,747E-1 0,000E+0 0,000E+0 4,384E+4 7,363E-11
1,197E+0 -4,557E-1 2,640E-1 0,000E+0 0,000E+0 4,387E+4 5,510E-11
1,170E+0 -4,621E-1 2,530E-1 0,000E+0 0,000E+0 4,390E+4 5,627E-11
1,142E+0 -4,672E-1 2,418E-1 0,000E+0 0,000E+0 4,393E+4 6,489E-11
1,115E+0 -4,725E-1 2,309E-1 0,000E+0 0,000E+0 4,396E+4 6,957E-11
1,087E+0 -4,769E-1 2,194E-1 0,000E+0 0,000E+0 4,399E+4 6,653E-11
1,060E+0 -4,809E-1 2,084E-1 0,000E+0 0,000E+0 4,402E+4 7,941E-11
1,032E+0 -4,842E-1 1,972E-1 0,000E+0 0,000E+0 4,405E+4 9,214E-11
1,005E+0 -4,871E-1 1,858E-1 0,000E+0 0,000E+0 4,408E+4 8,475E-11
9,770E-1 -4,899E-1 1,747E-1 0,000E+0 0,000E+0 4,411E+4 7,292E-11
9,494E-1 -4,919E-1 1,636E-1 0,000E+0 0,000E+0 4,414E+4 7,376E-11
9,212E-1 -4,932E-1 1,519E-1 0,000E+0 0,000E+0 4,417E+4 8,013E-11
8,924E-1 -4,945E-1 1,408E-1 0,000E+0 0,000E+0 4,420E+4 5,851E-11
8,638E-1 -4,949E-1 1,296E-1 0,000E+0 0,000E+0 4,423E+4 5,654E-11
8,353E-1 -4,950E-1 1,184E-1 0,000E+0 0,000E+0 4,426E+4 6,306E-11
8,068E-1 -4,947E-1 1,072E-1 0,000E+0 0,000E+0 4,429E+4 8,071E-11
7,787E-1 -4,934E-1 9,632E-2 0,000E+0 0,000E+0 4,432E+4 4,450E-11
7,502E-1 -4,921E-1 8,545E-2 0,000E+0 0,000E+0 4,435E+4 6,088E-11
7,206E-1 -4,903E-1 7,476E-2 0,000E+0 0,000E+0 4,438E+4 6,876E-11
6,916E-1 -4,881E-1 6,406E-2 0,000E+0 0,000E+0 4,441E+4 7,323E-11
6,625E-1 -4,852E-1 5,336E-2 0,000E+0 0,000E+0 4,444E+4 4,921E-11
6,343E-1 -4,819E-1 4,332E-2 0,000E+0 0,000E+0 4,447E+4 8,484E-11
6,060E-1 -4,784E-1 3,262E-2 0,000E+0 0,000E+0 4,450E+4 5,312E-11
5,774E-1 -4,743E-1 2,258E-2 0,000E+0 0,000E+0 4,453E+4 6,145E-11
5,491E-1 -4,702E-1 1,254E-2 0,000E+0 0,000E+0 4,456E+4 4,984E-11
5,209E-1 -4,652E-1 2,339E-3 0,000E+0 0,000E+0 4,459E+4 5,679E-11
4,926E-1 -4,600E-1 -6,877E-3 0,000E+0 0,000E+0 4,462E+4 4,854E-11
4,640E-1 -4,544E-1 -1,675E-2 0,000E+0 0,000E+0 4,465E+4 5,240E-11
4,363E-1 -4,485E-1 -2,630E-2 0,000E+0 0,000E+0 4,468E+4 7,645E-11
4,084E-1 -4,422E-1 -3,535E-2 0,000E+0 0,000E+0 4,471E+4 6,204E-11
3,802E-1 -4,361E-1 -4,473E-2 0,000E+0 0,000E+0 4,474E+4 6,691E-11
3,524E-1 -4,285E-1 -5,345E-2 0,000E+0 0,000E+0 4,477E+4 6,507E-11
3,249E-1 -4,215E-1 -6,168E-2 0,000E+0 0,000E+0 4,480E+4 6,018E-11
2,983E-1 -4,139E-1 -7,008E-2 0,000E+0 0,000E+0 4,483E+4 8,859E-11
2,718E-1 -4,060E-1 -7,814E-2 0,000E+0 0,000E+0 4,486E+4 5,810E-11
2,458E-1 -3,981E-1 -8,654E-2 0,000E+0 0,000E+0 4,489E+4 6,916E-11
2,194E-1 -3,895E-1 -9,444E-2 0,000E+0 0,000E+0 4,492E+4 7,697E-11
1,937E-1 -3,810E-1 -1,018E-1 0,000E+0 0,000E+0 4,495E+4 5,992E-11
1,682E-1 -3,724E-1 -1,092E-1 0,000E+0 0,000E+0 4,498E+4 5,661E-11
1,431E-1 -3,634E-1 -1,162E-1 0,000E+0 0,000E+0 4,502E+4 6,270E-11
1,180E-1 -3,540E-1 -1,234E-1 0,000E+0 0,000E+0 4,505E+4 6,372E-11
9,418E-2 -3,444E-1 -1,302E-1 0,000E+0 0,000E+0 4,508E+4 5,020E-11
7,015E-2 -3,349E-1 -1,367E-1 0,000E+0 0,000E+0 4,511E+4 6,628E-11
4,628E-2 -3,250E-1 -1,427E-1 0,000E+0 0,000E+0 4,514E+4 6,459E-11
2,291E-2 -3,151E-1 -1,491E-1 0,000E+0 0,000E+0 4,517E+4 5,969E-11
1,999E-4 -3,053E-1 -1,548E-1 0,000E+0 0,000E+0 4,520E+4 6,013E-11
-2,202E-2 -2,946E-1 -1,601E-1 0,000E+0 0,000E+0 4,523E+4 1,177E-10
-4,358E-2 -2,844E-1 -1,657E-1 0,000E+0 0,000E+0 4,526E+4 8,148E-11
-6,382E-2 -2,737E-1 -1,710E-1 0,000E+0 0,000E+0 4,529E+4 7,378E-11
-8,390E-2 -2,635E-1 -1,757E-1 0,000E+0 0,000E+0 4,532E+4 4,727E-11
-1,033E-1 -2,526E-1 -1,802E-1 0,000E+0 0,000E+0 4,535E+4 7,278E-11
-1,227E-1 -2,417E-1 -1,848E-1 0,000E+0 0,000E+0 4,538E+4 7,461E-11
-1,410E-1 -2,312E-1 -1,889E-1 0,000E+0 0,000E+0 4,541E+4 6,548E-11
-1,590E-1 -2,200E-1 -1,927E-1 0,000E+0 0,000E+0 4,544E+4 6,833E-11
-1,764E-1 -2,093E-1 -1,968E-1 0,000E+0 0,000E+0 4,547E+4 1,044E-10
-1,929E-1 -1,981E-1 -2,003E-1 0,000E+0 0,000E+0 4,550E+4 5,299E-11
-2,092E-1 -1,869E-1 -2,037E-1 0,000E+0 0,000E+0 4,553E+4 6,755E-11
-2,250E-1 -1,761E-1 -2,065E-1 0,000E+0 0,000E+0 4,556E+4 7,134E-11
-2,396E-1 -1,645E-1 -2,096E-1 0,000E+0 0,000E+0 4,559E+4 6,743E-11
-2,541E-1 -1,539E-1 -2,119E-1 0,000E+0 0,000E+0 4,562E+4 7,392E-11
-2,676E-1 -1,425E-1 -2,146E-1 0,000E+0 0,000E+0 4,565E+4 5,632E-11
-2,806E-1 -1,316E-1 -2,172E-1 0,000E+0 0,000E+0 4,568E+4 6,551E-11
-2,931E-1 -1,209E-1 -2,185E-1 0,000E+0 0,000E+0 4,571E+4 5,416E-11
-3,048E-1 -1,096E-1 -2,207E-1 0,000E+0 0,000E+0 4,574E+4 6,512E-11
-3,158E-1 -9,871E-2 -2,222E-1 0,000E+0 0,000E+0 4,577E+4 6,857E-11
-3,262E-1 -8,785E-2 -2,233E-1 0,000E+0 0,000E+0 4,580E+4 4,939E-11
-3,356E-1 -7,683E-2 -2,245E-1 0,000E+0 0,000E+0 4,583E+4 6,170E-11
-3,446E-1 -6,613E-2 -2,254E-1 0,000E+0 0,000E+0 4,586E+4 4,737E-11
-3,532E-1 -5,543E-2 -2,263E-1 0,000E+0 0,000E+0 4,589E+4 6,055E-11
-3,606E-1 -4,490E-2 -2,266E-1 0,000E+0 0,000E+0 4,592E+4 4,559E-11
-3,672E-1 -3,420E-2 -2,269E-1 0,000E+0 0,000E+0 4,595E+4 5,888E-11
-3,731E-1 -2,366E-2 -2,268E-1 0,000E+0 0,000E+0 4,598E+4 1,138E-10
-3,787E-1 -1,346E-2 -2,264E-1 0,000E+0 0,000E+0 4,601E+4 5,825E-11
-3,830E-1 -3,256E-3 -2,258E-1 0,000E+0 0,000E+0 4,604E+4 8,724E-11
-3,871E-1 6,783E-3 -2,253E-1 0,000E+0 0,000E+0 4,607E+4 5,281E-11
-3,905E-1 1,666E-2 -2,250E-1 0,000E+0 0,000E+0 4,610E+4 5,717E-11
-3,933E-1 2,637E-2 -2,235E-1 0,000E+0 0,000E+0 4,613E+4 6,869E-11
-3,953E-1 3,624E-2 -2,223E-1 0,000E+0 0,000E+0 4,616E+4 7,534E-11
-3,961E-1 4,595E-2 -2,203E-1 0,000E+0 0,000E+0 4,619E+4 7,254E-11
-3,968E-1 5,517E-2 -2,182E-1 0,000E+0 0,000E+0 4,622E+4 8,211E-11
-3,963E-1 6,422E-2 -2,167E-1 0,000E+0 0,000E+0 4,625E+4 3,915E-11
-3,958E-1 7,295E-2 -2,147E-1 0,000E+0 0,000E+0 4,628E+4 5,022E-11
-3,943E-1 8,216E-2 -2,124E-1 0,000E+0 0,000E+0 4,631E+4 5,051E-11
-3,922E-1 9,072E-2 -2,095E-1 0,000E+0 0,000E+0 4,634E+4 5,023E-11
-3,890E-1 9,928E-2 -2,070E-1 0,000E+0 0,000E+0 4,637E+4 4,763E-11
-3,861E-1 1,073E-1 -2,037E-1 0,000E+0 0,000E+0 4,640E+4 4,599E-11
-3,820E-1 1,152E-1 -2,006E-1 0,000E+0 0,000E+0 4,643E+4 6,965E-11
-3,769E-1 1,231E-1 -1,971E-1 0,000E+0 0,000E+0 4,646E+4 7,009E-11
-3,718E-1 1,307E-1 -1,938E-1 0,000E+0 0,000E+0 4,649E+4 5,655E-11
-3,658E-1 1,383E-1 -1,904E-1 0,000E+0 0,000E+0 4,652E+4 5,113E-11
-3,591E-1 1,450E-1 -1,864E-1 0,000E+0 0,000E+0 4,655E+4 1,127E-10
-3,515E-1 1,521E-1 -1,822E-1 0,000E+0 0,000E+0 4,658E+4 1,026E-10
-3,435E-1 1,589E-1 -1,787E-1 0,000E+0 0,000E+0 4,661E+4 6,135E-11
-3,354E-1 1,653E-1 -1,744E-1 0,000E+0 0,000E+0 4,664E+4 8,663E-11
-3,262E-1 1,710E-1 -1,697E-1 0,000E+0 0,000E+0 4,667E+4 6,789E-11
-3,165E-1 1,770E-1 -1,654E-1 0,000E+0 0,000E+0 4,670E+4 6,830E-11
-3,063E-1 1,827E-1 -1,609E-1 0,000E+0 0,000E+0 4,673E+4 6,837E-11
-2,959E-1 1,883E-1 -1,557E-1 0,000E+0 0,000E+0 4,676E+4 5,436E-11
-2,849E-1 1,933E-1 -1,512E-1 0,000E+0 0,000E+0 4,679E+4 4,528E-11
-2,732E-1 1,984E-1 -1,464E-1 0,000E+0 0,000E+0 4,682E+4 4,772E-11
-2,613E-1 2,030E-1 -1,415E-1 0,000E+0 0,000E+0 4,685E+4 7,526E-11
-2,488E-1 2,072E-1 -1,362E-1 0,000E+0 0,000E+0 4,688E+4 7,627E-11
-2,355E-1 2,115E-1 -1,311E-1 0,000E+0 0,000E+0 4,691E+4 6,805E-11
-2,223E-1 2,158E-1 -1,260E-1 0,000E+0 0,000E+0 4,694E+4 7,279E-11
-2,085E-1 2,191E-1 -1,204E-1 0,000E+0 0,000E+0 4,697E+4 6,213E-11
-1,940E-1 2,227E-1 -1,153E-1 0,000E+0 0,000E+0 4,700E+4 4,543E-11
-1,794E-1 2,257E-1 -1,099E-1 0,000E+0 0,000E+0 4,703E+4 5,657E-11
-1,644E-1 2,286E-1 -1,043E-1 0,000E+0 0,000E+0 4,706E+4 5,837E-11
-1,489E-1 2,314E-1 -9,888E-2 0,000E+0 0,000E+0 4,709E+4 4,517E-11
-1,334E-1 2,337E-1 -9,328E-2 0,000E+0 0,000E+0 4,712E+4 5,351E-11
-1,173E-1 2,359E-1 -8,752E-2 0,000E+0 0,000E+0 4,715E+4 5,761E-11
-1,010E-1 2,379E-1 -8,226E-2 0,000E+0 0,000E+0 4,718E+4 7,321E-11
-8,390E-2 2,397E-1 -7,650E-2 0,000E+0 0,000E+0 4,721E+4 7,697E-11
-6,695E-2 2,410E-1 -7,139E-2 0,000E+0 0,000E+0 4,724E+4 6,373E-11
-4,967E-2 2,420E-1 -6,547E-2 0,000E+0 0,000E+0 4,727E+4 4,168E-11
-3,239E-2 2,431E-1 -5,987E-2 0,000E+0 0,000E+0 4,730E+4 5,384E-11
-1,428E-2 2,438E-1 -5,428E-2 0,000E+0 0,000E+0 4,733E+4 6,843E-11
3,656E-3 2,448E-1 -4,901E-2 0,000E+0 0,000E+0 4,736E+4 4,936E-11
2,176E-2 2,448E-1 -4,292E-2 0,000E+0 0,000E+0 4,739E+4 9,383E-11
4,036E-2 2,448E-1 -3,749E-2 0,000E+0 0,000E+0 4,742E+4 6,980E-11
5,846E-2 2,448E-1 -3,206E-2 0,000E+0 0,000E+0 4,745E+4 5,487E-11
7,722E-2 2,444E-1 -2,630E-2 0,000E+0 0,000E+0 4,748E+4 6,075E-11
9,549E-2 2,439E-1 -2,120E-2 0,000E+0 0,000E+0 4,751E+4 5,664E-11
1,149E-1 2,431E-1 -1,544E-2 0,000E+0 0,000E+0 4,754E+4 1,073E-10
1,340E-1 2,423E-1 -9,840E-3 0,000E+0 0,000E+0 4,757E+4 5,949E-11
1,531E-1 2,410E-1 -4,408E-3 0,000E+0 0,000E+0 4,760E+4 5,323E-11
1,725E-1 2,398E-1 8,582E-4 0,000E+0 0,000E+0 4,763E+4 5,859E-11
1,923E-1 2,384E-1 6,289E-3 0,000E+0 0,000E+0 4,766E+4 4,378E-11
2,119E-1 2,364E-1 1,106E-2 0,000E+0 0,000E+0 4,769E+4 4,867E-11
2,316E-1 2,349E-1 1,682E-2 0,000E+0 0,000E+0 4,772E+4 6,599E-11
2,514E-1 2,328E-1 2,143E-2 0,000E+0 0,000E+0 4,775E+4 6,048E-11
2,708E-1 2,306E-1 2,686E-2 0,000E+0 0,000E+0 4,778E+4 5,945E-11
2,909E-1 2,285E-1 3,164E-2 0,000E+0 0,000E+0 4,781E+4 7,496E-11
3,106E-1 2,257E-1 3,657E-2 0,000E+0 0,000E+0 4,784E+4 9,446E-11
3,307E-1 2,230E-1 4,135E-2 0,000E+0 0,000E+0 4,787E+4 5,996E-11
3,506E-1 2,204E-1 4,612E-2 0,000E+0 0,000E+0 4,790E+4 7,301E-11
3,703E-1 2,174E-1 5,089E-2 0,000E+0 0,000E+0 4,793E+4 7,250E-11
3,903E-1 2,145E-1 5,566E-2 0,000E+0 0,000E+0 4,796E+4 6,380E-11
4,100E-1 2,114E-1 6,011E-2 0,000E+0 0,000E+0 4,799E+4 7,002E-11
4,299E-1 2,081E-1 6,439E-2 0,000E+0 0,000E+0 4,802E+4 6,112E-11
4,498E-1 2,049E-1 6,867E-2 0,000E+0 0,000E+0 4,805E+4 5,602E-11
4,696E-1 2,013E-1 7,327E-2 0,000E+0 0,000E+0 4,808E+4 8,217E-11
4,895E-1 1,979E-1 7,722E-2 0,000E+0 0,000E+0 4,811E+4 1,049E-10
5,094E-1 1,942E-1 8,101E-2 0,000E+0 0,000E+0 4,814E+4 5,723E-11
5,290E-1 1,903E-1 8,545E-2 0,000E+0 0,000E+0 4,817E+4 3,463E-11
5,486E-1 1,865E-1 8,940E-2 0,000E+0 0,000E+0 4,820E+4 5,876E-11
5,680E-1 1,826E-1 9,286E-2 0,000E+0 0,000E+0 4,823E+4 6,664E-11
5,874E-1 1,788E-1 9,697E-2 0,000E+0 0,000E+0 4,826E+4 5,785E-11
6,065E-1 1,748E-1 1,003E-1 0,000E+0 0,000E+0 4,829E+4 5,468E-11
6,253E-1 1,707E-1 1,045E-1 0,000E+0 0,000E+0 4,832E+4 4,041E-11
6,439E-1 1,668E-1 1,072E-1 0,000E+0 0,000E+0 4,835E+4 6,065E-11
6,625E-1 1,625E-1 1,105E-1 0,000E+0 0,000E+0 4,838E+4 7,280E-11
6,814E-1 1,582E-1 1,139E-1 0,000E+0 0,000E+0 4,841E+4 9,308E-11
7,000E-1 1,538E-1 1,167E-1 0,000E+0 0,000E+0 4,844E+4 5,936E-11
7,179E-1 1,496E-1 1,200E-1 0,000E+0 0,000E+0 4,847E+4 5,559E-11
7,365E-1 1,455E-1 1,231E-1 0,000E+0 0,000E+0 4,850E+4 9,139E-11
7,550E-1 1,411E-1 1,261E-1 0,000E+0 0,000E+0 4,853E+4 7,396E-11
7,729E-1 1,370E-1 1,281E-1 0,000E+0 0,000E+0 4,856E+4 5,631E-11
7,909E-1 1,327E-1 1,309E-1 0,000E+0 0,000E+0 4,859E+4 7,911E-11
8,085E-1 1,284E-1 1,333E-1 0,000E+0 0,000E+0 4,862E+4 9,616E-11
8,261E-1 1,241E-1 1,360E-1 0,000E+0 0,000E+0 4,865E+4 9,097E-11
8,437E-1 1,197E-1 1,383E-1 0,000E+0 0,000E+0 4,868E+4 6,764E-11
8,610E-1 1,154E-1 1,401E-1 0,000E+0 0,000E+0 4,871E+4 5,807E-11
8,781E-1 1,113E-1 1,429E-1 0,000E+0 0,000E+0 4,874E+4 6,003E-11
8,955E-1 1,070E-1 1,444E-1 0,000E+0 0,000E+0 4,877E+4 7,717E-11
9,125E-1 1,029E-1 1,463E-1 0,000E+0 0,000E+0 4,880E+4 8,109E-11
9,289E-1 9,879E-2 1,482E-1 0,000E+0 0,000E+0 4,883E+4 8,843E-11
9,457E-1 9,451E-2 1,496E-1 0,000E+0 0,000E+0 4,886E+4 5,285E-11
9,619E-1 9,072E-2 1,516E-1 0,000E+0 0,000E+0 4,889E+4 5,284E-11
9,785E-1 8,677E-2 1,529E-1 0,000E+0 0,000E+0 4,892E+4 6,200E-11
9,946E-1 8,282E-2 1,544E-1 0,000E+0 0,000E+0 4,895E+4 4,787E-11
1,011E+0 7,871E-2 1,559E-1 0,000E+0 0,000E+0 4,898E+4 7,177E-11
1,026E+0 7,509E-2 1,569E-1 0,000E+0 0,000E+0 4,901E+4 8,317E-11
1,042E+0 7,114E-2 1,585E-1 0,000E+0 0,000E+0 4,904E+4 5,582E-11
1,058E+0 6,768E-2 1,594E-1 0,000E+0 0,000E+0 4,907E+4 6,043E-11
1,073E+0 6,389E-2 1,607E-1 0,000E+0 0,000E+0 4,910E+4 5,285E-11
1,089E+0 6,027E-2 1,617E-1 0,000E+0 0,000E+0 4,913E+4 5,123E-11
1,104E+0 5,715E-2 1,620E-1 0,000E+0 0,000E+0 4,916E+4 1,342E-10
1,119E+0 5,385E-2 1,631E-1 0,000E+0 0,000E+0 4,919E+4 7,350E-11
1,134E+0 5,073E-2 1,640E-1 0,000E+0 0,000E+0 4,922E+4 4,709E-11
1,148E+0 4,727E-2 1,641E-1 0,000E+0 0,000E+0 4,925E+4 5,470E-11
1,163E+0 4,447E-2 1,651E-1 0,000E+0 0,000E+0 4,928E+4 6,791E-11
1,178E+0 4,167E-2 1,654E-1 0,000E+0 0,000E+0 4,931E+4 5,413E-11
1,192E+0 3,888E-2 1,658E-1 0,000E+0 0,000E+0 4,934E+4 4,560E-11
1,207E+0 3,624E-2 1,663E-1 0,000E+0 0,000E+0 4,937E+4 4,670E-11
1,221E+0 3,377E-2 1,666E-1 0,000E+0 0,000E+0 4,940E+4 9,872E-11
1,235E+0 3,098E-2 1,671E-1 0,000E+0 0,000E+0 4,943E+4 5,475E-11
1,250E+0 2,851E-2 1,671E-1 0,000E+0 0,000E+0 4,946E+4 8,988E-11
1,263E+0 2,620E-2 1,674E-1 0,000E+0 0,000E+0 4,949E+4 6,329E-11
1,277E+0 2,456E-2 1,677E-1 0,000E+0 0,000E+0 4,952E+4 4,883E-11
