Raman-Spectrum _CHBr3 _spol001.dat
27/09/2021
15:27:30
_CHBr3
_spol0 Temp: NON
X in nm	Y Signal 	Error Signal				
611,04000	0,11298	0,00047
611,08000	0,11288	0,00031
611,12000	0,11207	0,00041
611,16000	0,11217	0,00038
611,20000	0,11013	0,00044
611,24000	0,11105	0,00052
611,28000	0,11120	0,00042
611,32000	0,11115	0,00071
611,36000	0,11955	0,00046
611,40000	0,11105	0,00047
611,44000	0,11105	0,00034
611,48000	0,11115	0,00044
611,52000	0,11013	0,00050
611,56000	0,11227	0,00039
611,60000	0,12266	0,00034
611,64000	0,10744	0,00052
611,68000	0,11421	0,00031
611,72000	0,11405	0,00041
611,76000	0,11696	0,00038
611,80000	0,10901	0,00034
611,84000	0,11482	0,00046
611,88000	0,11013	0,00055
611,92000	0,11034	0,00038
611,96000	0,11207	0,00025
612,00000	0,11416	0,00040
612,04000	0,11405	0,00034
612,08000	0,11319	0,00044
612,12000	0,11594	0,00038
612,16000	0,11314	0,00065
612,20000	0,11298	0,00034
612,24000	0,11110	0,00046
612,28000	0,11573	0,00050
612,32000	0,11579	0,00070
612,36000	0,11039	0,00023
612,40000	0,10815	0,00027
612,44000	0,11701	0,00040
612,48000	0,11222	0,00027
612,52000	0,11095	0,00041
612,56000	0,10922	0,00039
612,60000	0,10932	0,00050
612,64000	0,10906	0,00046
612,68000	0,11095	0,00034
612,72000	0,11105	0,00047
612,76000	0,10917	0,00048
612,80000	0,10738	0,00041
612,84000	0,10367	0,00036
612,88000	0,11029	0,00036
612,92000	0,11013	0,00050
612,96000	0,10382	0,00041
613,00000	0,11298	0,00052
613,04000	0,10637	0,00034
613,08000	0,11110	0,00051
613,12000	0,10469	0,00036
613,16000	0,11024	0,00039
613,20000	0,10993	0,00052
613,24000	0,11039	0,00033
613,28000	0,10718	0,00056
613,32000	0,10835	0,00023
613,36000	0,11125	0,00039
613,40000	0,11100	0,00025
613,44000	0,11115	0,00038
613,48000	0,10825	0,00036
613,52000	0,10840	0,00047
613,56000	0,10845	0,00041
613,60000	0,10927	0,00058
613,64000	0,10769	0,00032
613,68000	0,10764	0,00048
613,72000	0,12164	0,00025
613,76000	0,11375	0,00053
613,80000	0,11395	0,00046
613,84000	0,11115	0,00050
613,88000	0,10922	0,00064
613,92000	0,10850	0,00034
613,96000	0,11105	0,00047
614,00000	0,11008	0,00033
614,04000	0,10937	0,00046
614,08000	0,10927	0,00048
614,12000	0,10555	0,00038
614,16000	0,11227	0,00032
614,20000	0,10514	0,00039
614,24000	0,11298	0,00034
614,28000	0,11024	0,00051
614,32000	0,10835	0,00033
614,36000	0,10657	0,00044
614,40000	0,10657	0,00031
614,44000	0,11517	0,00046
614,48000	0,11217	0,00055
614,52000	0,11207	0,00041
614,56000	0,10850	0,00025
614,60000	0,10535	0,00041
614,64000	0,11502	0,00041
614,68000	0,11477	0,00053
614,72000	0,11095	0,00052
614,76000	0,11003	0,00052
614,80000	0,11202	0,00034
614,84000	0,11024	0,00039
614,88000	0,11029	0,00027
614,92000	0,11482	0,00032
614,96000	0,10932	0,00031
615,00000	0,10932	0,00055
615,04000	0,10825	0,00042
615,08000	0,10845	0,00034
615,12000	0,10835	0,00033
615,16000	0,11227	0,00039
615,20000	0,11278	0,00039
615,24000	0,10754	0,00060
615,28000	0,10754	0,00046
615,32000	0,11013	0,00044
615,36000	0,11197	0,00047
615,40000	0,10825	0,00042
615,44000	0,11207	0,00047
615,48000	0,11517	0,00060
615,52000	0,11024	0,00032
615,56000	0,11008	0,00040
615,60000	0,11293	0,00040
615,64000	0,10942	0,00047
615,68000	0,11400	0,00047
615,72000	0,10983	0,00044
615,76000	0,11136	0,00038
615,80000	0,10845	0,00034
615,84000	0,11008	0,00040
615,88000	0,11029	0,00042
615,92000	0,10835	0,00040
615,96000	0,10794	0,00041
616,00000	0,11237	0,00038
616,04000	0,10728	0,00055
616,08000	0,11085	0,00050
616,12000	0,11222	0,00027
