x	Ch0	Ch1	Ch3	Ch4	f	Ch0_b	Ch1_b	Ch3_b	Ch4_b	f-4	Ch4_b1
146.3351	0.1807	0.0432	0.0365	0.3932	0.04461414	0.13608586	-0.00141414	-0.00811414	0.34858586	0.388898627	0.004301373
146.3552	0.1816	0.0425	0.0358	0.393	0.044627057	0.136972943	-0.002127057	-0.008827057	0.348372943	0.388990713	0.004009287
146.3762	0.1823	0.0418	0.035	0.3922	0.044640552	0.137659448	-0.002840552	-0.009640552	0.347559448	0.389086923	0.003113077
146.3951	0.1829	0.0412	0.0344	0.3914	0.044652698	0.138247302	-0.003452698	-0.010252698	0.346747302	0.389173511	0.002226489
146.4161	0.1834	0.0404	0.0337	0.3899	0.044666193	0.138733807	-0.004266193	-0.010966193	0.345233807	0.389269721	0.000630279
146.4361	0.1836	0.0397	0.0329	0.3896	0.044679045	0.138920955	-0.004979045	-0.011779045	0.344920955	0.389361349	0.000238651
146.4555	0.1838	0.0389	0.0321	0.39	0.044691512	0.139108488	-0.005791512	-0.012591512	0.345308488	0.389450228	0.000549772
146.4754	0.1841	0.038	0.0312	0.391	0.0447043	0.1393957	-0.0067043	-0.0135043	0.3462957	0.389541398	0.001458602
146.4964	0.1844	0.037	0.0302	0.3919	0.044717796	0.139682204	-0.007717796	-0.014517796	0.347182204	0.389637607	0.002262393
146.5164	0.1845	0.036	0.0292	0.3928	0.044730648	0.139769352	-0.008730648	-0.015530648	0.348069352	0.389729235	0.003070765
146.5371	0.1841	0.0351	0.0283	0.3934	0.04474395	0.13935605	-0.00964395	-0.01644395	0.34865605	0.38982407	0.00357593
146.5598	0.1839	0.034	0.0272	0.3935	0.044758538	0.139141462	-0.010758538	-0.017558538	0.348741462	0.389928068	0.003571932
146.578	0.1832	0.033	0.0262	0.3932	0.044770234	0.138429766	-0.011770234	-0.018570234	0.348429766	0.390011449	0.003188551
146.598	0.1823	0.032	0.0252	0.3921	0.044783086	0.137516914	-0.012783086	-0.019583086	0.347316914	0.390103077	0.001996923
146.6177	0.1811	0.0309	0.0242	0.3911	0.044795746	0.136304254	-0.013895746	-0.020595746	0.346304254	0.390193331	0.000906669
146.6388	0.1795	0.0298	0.0231	0.3903	0.044809305	0.134690695	-0.015009305	-0.021709305	0.345490695	0.390289998	1.00017E-05
146.6592	0.1779	0.0286	0.0221	0.3906	0.044822415	0.133077585	-0.016222415	-0.022722415	0.345777585	0.390383459	0.000216541
146.6813	0.1761	0.0276	0.0211	0.3908	0.044836617	0.131263383	-0.017236617	-0.023736617	0.345963383	0.390484708	0.000315292
146.7016	0.1741	0.0265	0.02	0.3917	0.044849662	0.129250338	-0.018349662	-0.024849662	0.346850338	0.39057771	0.00112229
146.7201	0.1719	0.0254	0.0191	0.3928	0.044861551	0.127038449	-0.019461551	-0.025761551	0.347938449	0.390662466	0.002137534
146.7401	0.1693	0.0243	0.0181	0.394	0.044874404	0.124425596	-0.020574404	-0.026774404	0.349125596	0.390754094	0.003245906
146.761	0.1663	0.0232	0.0171	0.3949	0.044887834	0.121412166	-0.021687834	-0.027787834	0.350012166	0.390849845	0.004050155
146.7809	0.1636	0.0222	0.0162	0.3948	0.044900623	0.118699377	-0.022700623	-0.028700623	0.349899377	0.390941015	0.003858985
146.8014	0.1605	0.0212	0.0153	0.3931	0.044913796	0.115586204	-0.023713796	-0.029613796	0.348186204	0.391034934	0.002065066
146.8224	0.157	0.0201	0.0143	0.3921	0.044927292	0.112072708	-0.024827292	-0.030627292	0.347172708	0.391131143	0.000968857
146.8427	0.1537	0.0191	0.0134	0.3917	0.044940337	0.108759663	-0.025840337	-0.031540337	0.346759663	0.391224146	0.000475854
146.861	0.1505	0.0182	0.0126	0.3921	0.044952097	0.105547903	-0.026752097	-0.032352097	0.347147903	0.391307985	0.000792015
146.8812	0.1472	0.0174	0.0118	0.3934	0.044965078	0.102234922	-0.027565078	-0.033165078	0.348434922	0.39140053	0.00199947
146.902	0.1444	0.0166	0.0112	0.395	0.044978445	0.099421555	-0.028378445	-0.033778445	0.350021555	0.391495823	0.003504177
146.9233	0.1416	0.0158	0.0105	0.3957	0.044992133	0.096607867	-0.029192133	-0.034492133	0.350707867	0.391593407	0.004106593
146.944	0.139	0.0151	0.0099	0.3965	0.045005435	0.093994565	-0.029905435	-0.035105435	0.351494565	0.391688242	0.004811758
146.9649	0.1369	0.0145	0.0093	0.3966	0.045018866	0.091881134	-0.030518866	-0.035718866	0.351581134	0.391783993	0.004816007
146.9828	0.1353	0.0139	0.0088	0.3957	0.045030369	0.090269631	-0.031130369	-0.036230369	0.350669631	0.391866	0.003834
147.0034	0.1341	0.0133	0.0083	0.3946	0.045043607	0.089056393	-0.031743607	-0.036743607	0.349556393	0.391960377	0.002639623
147.024	0.1336	0.0128	0.0078	0.3932	0.045056845	0.088543155	-0.032256845	-0.037256845	0.348143155	0.392054754	0.001145246
147.0436	0.1342	0.0123	0.0073	0.3934	0.04506944	0.08913056	-0.03276944	-0.03776944	0.34833056	0.392144549	0.001255451
147.0644	0.1366	0.012	0.0069	0.3942	0.045082807	0.091517193	-0.033082807	-0.038182807	0.349117193	0.392239842	0.001960158
147.0832	0.1408	0.0118	0.0066	0.3953	0.045094888	0.095705112	-0.033294888	-0.038494888	0.350205112	0.392325972	0.002974028
147.1056	0.1494	0.0118	0.0063	0.3965	0.045109283	0.104290717	-0.033309283	-0.038809283	0.351390717	0.392428596	0.004071404
147.1252	0.164	0.0121	0.006	0.3975	0.045121879	0.118878121	-0.033021879	-0.039121879	0.352378121	0.392518391	0.004981609
147.1449	0.1915	0.0128	0.0058	0.3978	0.045134539	0.146365461	-0.032334539	-0.039334539	0.352665461	0.392608645	0.005191355
147.1673	0.2502	0.0148	0.0056	0.3974	0.045148933	0.205051067	-0.030348933	-0.039548933	0.352251067	0.392711268	0.004688732
147.185	0.3321	0.0175	0.0055	0.3961	0.045160308	0.286939692	-0.027660308	-0.039660308	0.350939692	0.392792359	0.003307641
147.2096	0.3428	0.0178	0.0053	0.3942	0.045176116	0.297623884	-0.027376116	-0.039876116	0.349023884	0.392905061	0.001294939
147.2293	0.4372	0.021	0.0052	0.3931	0.045188776	0.392011224	-0.024188776	-0.039988776	0.347911224	0.392995315	0.000104685
147.2496	0.6835	0.0298	0.0052	0.3937	0.045201821	0.638298179	-0.015401821	-0.040001821	0.348498179	0.393088317	0.000611683
147.2696	0.6928	0.0301	0.0051	0.3952	0.045214674	0.647585326	-0.015114674	-0.040114674	0.349985326	0.393179945	0.002020055
147.2915	0.597	0.0266	0.0051	0.3965	0.045228747	0.551771253	-0.018628747	-0.040128747	0.351271253	0.393280278	0.003219722
147.3109	0.5461	0.0248	0.0051	0.3975	0.045241214	0.500858786	-0.020441214	-0.040141214	0.352258786	0.393369157	0.004130843
147.3319	0.5464	0.0248	0.0051	0.3979	0.04525471	0.50114529	-0.02045471	-0.04015471	0.35264529	0.393465367	0.004434633
147.3521	0.4961	0.023	0.0051	0.397	0.045267691	0.450832309	-0.022267691	-0.040167691	0.351732309	0.393557911	0.003442089
147.3726	0.2583	0.0146	0.0052	0.3958	0.045280864	0.213019136	-0.030680864	-0.040080864	0.350519136	0.39365183	0.00214817
147.3906	0.1858	0.0121	0.0053	0.3948	0.045292432	0.140507568	-0.033192432	-0.039992432	0.349507568	0.393734295	0.001065705
147.4117	0.1642	0.0114	0.0054	0.3942	0.045305991	0.118894009	-0.033905991	-0.039905991	0.348894009	0.393830962	0.000369038
147.4315	0.1463	0.011	0.0055	0.3945	0.045318715	0.100981285	-0.034318715	-0.039818715	0.349181285	0.393921674	0.000578326
147.4527	0.1351	0.0108	0.0057	0.3951	0.045332339	0.089767661	-0.034532339	-0.039632339	0.349767661	0.3940188	0.0010812
147.472	0.1284	0.0107	0.0059	0.3958	0.045344741	0.083055259	-0.034644741	-0.039444741	0.350455259	0.394107221	0.001692779
147.4921	0.1243	0.0108	0.0062	0.3964	0.045357658	0.078942342	-0.034557658	-0.039157658	0.351042342	0.394199307	0.002200693
147.5092	0.1217	0.011	0.0065	0.3967	0.045368647	0.076331353	-0.034368647	-0.038868647	0.351331353	0.394277649	0.002422351
147.527	0.1203	0.0113	0.0068	0.3978	0.045380086	0.074919914	-0.034080086	-0.038580086	0.352419914	0.394359198	0.003440802
147.5439	0.12	0.0117	0.0072	0.3981	0.045390946	0.074609054	-0.033690946	-0.038190946	0.352709054	0.394436623	0.003663377
147.5654	0.1205	0.0122	0.0076	0.3989	0.045404763	0.075095237	-0.033204763	-0.037804763	0.353495237	0.394535124	0.004364876
147.5861	0.1216	0.0126	0.0081	0.3994	0.045418065	0.076181935	-0.032818065	-0.037318065	0.353981935	0.394629959	0.004770041
147.6056	0.1231	0.0132	0.0086	0.3999	0.045430596	0.077669404	-0.032230596	-0.036830596	0.354469404	0.394719296	0.005180704
147.627	0.1249	0.0138	0.0091	0.4	0.045444349	0.079455651	-0.031644349	-0.036344349	0.354555651	0.394817338	0.005182662
147.6453	0.1268	0.0145	0.0097	0.4002	0.045456109	0.081343891	-0.030956109	-0.035756109	0.354743891	0.394901177	0.005298823
147.6657	0.1293	0.0152	0.0104	0.4006	0.045469218	0.083830782	-0.030269218	-0.035069218	0.355130782	0.394994638	0.005605362
147.6872	0.1318	0.016	0.0111	0.4005	0.045483035	0.086316965	-0.029483035	-0.034383035	0.355016965	0.395093138	0.005406862
147.7085	0.1345	0.0169	0.0118	0.3998	0.045496723	0.089003277	-0.028596723	-0.033696723	0.354303277	0.395190722	0.004609278
147.7272	0.1374	0.0177	0.0126	0.3993	0.04550874	0.09189126	-0.02780874	-0.03290874	0.35379126	0.395276394	0.004023606
147.7477	0.1401	0.0186	0.0133	0.398	0.045521913	0.094578087	-0.026921913	-0.032221913	0.352478087	0.395370313	0.002629687
147.7684	0.1429	0.0195	0.0142	0.3969	0.045535216	0.097364784	-0.026035216	-0.031335216	0.351364784	0.395465148	0.001434852
147.7869	0.1457	0.0205	0.0151	0.3972	0.045547104	0.100152896	-0.025047104	-0.030447104	0.351652896	0.395549904	0.001650096
147.8078	0.1486	0.0216	0.0161	0.3989	0.045560535	0.103039465	-0.023960535	-0.029460535	0.353339465	0.395645655	0.003254345
147.8275	0.1512	0.0227	0.0171	0.3999	0.045573195	0.105626805	-0.022873195	-0.028473195	0.354326805	0.395735909	0.004164092
147.8484	0.1538	0.0238	0.0181	0.4013	0.045586626	0.108213374	-0.021786626	-0.027486626	0.355713374	0.39583166	0.00546834
147.8699	0.1563	0.025	0.0191	0.4013	0.045600442	0.110699558	-0.020600442	-0.026500442	0.355699558	0.39593016	0.00536984
147.8892	0.1585	0.026	0.0201	0.4006	0.045612845	0.112887155	-0.019612845	-0.025512845	0.354987155	0.396018581	0.004581419
147.9068	0.1603	0.0269	0.021	0.3996	0.045624155	0.114675845	-0.018724155	-0.024624155	0.353975845	0.396099214	0.003500786
147.9294	0.1621	0.028	0.022	0.3976	0.045638679	0.116461321	-0.017638679	-0.023638679	0.351961321	0.396202753	0.001397247
147.9495	0.1639	0.0291	0.023	0.3974	0.045651595	0.118248405	-0.016551595	-0.022651595	0.351748405	0.396294839	0.001105161
147.97	0.1655	0.0302	0.024	0.3984	0.045664769	0.119835231	-0.015464769	-0.021664769	0.352735231	0.396388758	0.002011242
147.9895	0.167	0.0312	0.025	0.3994	0.0456773	0.1213227	-0.0144773	-0.0206773	0.3537227	0.396478095	0.002921905
148.011	0.1684	0.0323	0.026	0.4007	0.045691117	0.122708883	-0.013391117	-0.019691117	0.355008883	0.396576595	0.004123405
148.0306	0.1695	0.0333	0.027	0.4017	0.045703712	0.123796288	-0.012403712	-0.018703712	0.355996288	0.396666391	0.005033609
148.0489	0.1706	0.0343	0.028	0.4015	0.045715472	0.124884528	-0.011415472	-0.017715472	0.355784528	0.39675023	0.00474977
148.0686	0.1715	0.0353	0.0289	0.4	0.045728132	0.125771868	-0.010428132	-0.016828132	0.354271868	0.396840484	0.003159516
148.0901	0.1723	0.0363	0.0299	0.3984	0.045741949	0.126558051	-0.009441949	-0.015841949	0.352658051	0.396938984	0.001461016
148.1116	0.1731	0.0372	0.0308	0.3976	0.045755765	0.127344235	-0.008555765	-0.014955765	0.351844235	0.397037484	0.000562516
148.1318	0.1737	0.0382	0.0318	0.3987	0.045768746	0.127931254	-0.007568746	-0.013968746	0.352931254	0.397130029	0.001569971
148.1536	0.1742	0.0391	0.0327	0.4006	0.045782755	0.128417245	-0.006682755	-0.013082755	0.354817245	0.397229903	0.003370097
148.1739	0.1745	0.04	0.0336	0.402	0.045795801	0.128704199	-0.005795801	-0.012195801	0.356204199	0.397322905	0.004677095
148.1932	0.1748	0.0409	0.0344	0.4025	0.045808203	0.128991797	-0.004908203	-0.011408203	0.356691797	0.397411326	0.005088674
148.2141	0.1752	0.0418	0.0353	0.4017	0.045821634	0.129378366	-0.004021634	-0.010521634	0.355878366	0.397507078	0.004192922
148.2365	0.1755	0.0427	0.0362	0.4005	0.045836029	0.129663971	-0.003136029	-0.009636029	0.354663971	0.397609701	0.002890299
148.2565	0.1756	0.0434	0.0369	0.3995	0.045848882	0.129751118	-0.002448882	-0.008948882	0.353651118	0.397701329	0.001798671
148.2763	0.1756	0.0442	0.0377	0.3992	0.045861606	0.129738394	-0.001661606	-0.008161606	0.353338394	0.397792041	0.001407959
148.2946	0.1758	0.0449	0.0383	0.3999	0.045873366	0.129926634	-0.000973366	-0.007573366	0.354026634	0.39787588	0.00202412
148.3171	0.1759	0.0456	0.039	0.4015	0.045887825	0.130012175	-0.000287825	-0.006887825	0.355612175	0.397978962	0.003521038
148.3363	0.1758	0.0462	0.0396	0.4028	0.045900163	0.129899837	0.000299837	-0.006300163	0.356899837	0.398066925	0.004733075
148.3573	0.1758	0.0467	0.0402	0.4039	0.045913658	0.129886342	0.000786342	-0.005713658	0.357986342	0.398163134	0.005736866
148.3784	0.1758	0.0472	0.0407	0.4047	0.045927218	0.129872782	0.001272782	-0.005227218	0.358772782	0.398259802	0.006440198
148.3969	0.1758	0.0477	0.0412	0.4041	0.045939106	0.129860894	0.001760894	-0.004739106	0.358160894	0.398344558	0.005755442
148.4182	0.1757	0.0482	0.0416	0.4027	0.045952794	0.129747206	0.002247206	-0.004352794	0.356747206	0.398442141	0.004257859
148.4366	0.1757	0.0486	0.042	0.4015	0.045964619	0.129735381	0.002635381	-0.003964619	0.355535381	0.398526439	0.002973561
148.4562	0.1757	0.049	0.0424	0.4009	0.045977214	0.129722786	0.003022786	-0.003577214	0.354922786	0.398616235	0.002283765
148.4788	0.1755	0.0493	0.0428	0.4013	0.045991737	0.129508263	0.003308263	-0.003191737	0.355308263	0.398719774	0.002580226
148.4989	0.1751	0.0497	0.0432	0.4024	0.046004654	0.129095346	0.003695346	-0.002804654	0.356395346	0.39881186	0.00358814
148.5193	0.175	0.0499	0.0435	0.4038	0.046017764	0.128982236	0.003882236	-0.002517764	0.357782236	0.398905321	0.004894679
148.5405	0.175	0.0502	0.0438	0.4051	0.046031387	0.128968613	0.004168613	-0.002231387	0.359068613	0.399002447	0.006097553
148.5586	0.1751	0.0504	0.044	0.4056	0.046043019	0.129056981	0.004356981	-0.002043019	0.359556981	0.39908537	0.00651463
148.5814	0.1751	0.0506	0.0443	0.4052	0.046057671	0.129042329	0.004542329	-0.001757671	0.359142329	0.399189826	0.006010174
148.6002	0.1752	0.0508	0.0445	0.4043	0.046069752	0.129130248	0.004730248	-0.001569752	0.358230248	0.399275956	0.005024044
148.6222	0.1754	0.051	0.0447	0.403	0.04608389	0.12931611	0.00491611	-0.00138389	0.35691611	0.399376747	0.003623253
148.6417	0.1756	0.0512	0.0448	0.4017	0.046096421	0.129503579	0.005103579	-0.001296421	0.355603579	0.399466084	0.002233916
148.6632	0.1761	0.0514	0.045	0.401	0.046110238	0.129989762	0.005289762	-0.001110238	0.354889762	0.399564584	0.001435416
148.6852	0.1763	0.0515	0.0452	0.401	0.046124375	0.130175625	0.005375625	-0.000924375	0.354875625	0.399665375	0.001334625
148.7022	0.1765	0.0517	0.0453	0.4013	0.0461353	0.1303647	0.0055647	-0.0008353	0.3551647	0.399743259	0.001556741
148.7229	0.1768	0.0518	0.0454	0.4026	0.046148602	0.130651398	0.005651398	-0.000748602	0.356451398	0.399838094	0.002761906
148.7431	0.1767	0.0519	0.0456	0.4038	0.046161583	0.130538417	0.005738417	-0.000561583	0.357638417	0.399930638	0.003869362
148.765	0.1764	0.052	0.0457	0.4049	0.046175657	0.130224343	0.005824343	-0.000475657	0.358724343	0.400030971	0.004869029
148.7842	0.1764	0.0521	0.0457	0.4054	0.046187995	0.130212005	0.005912005	-0.000487995	0.359212005	0.400118934	0.005281066
148.8044	0.1765	0.0522	0.0458	0.4054	0.046200976	0.130299024	0.005999024	-0.000400976	0.359199024	0.400211478	0.005188522
148.8222	0.1767	0.0523	0.0459	0.4044	0.046212415	0.130487585	0.006087585	-0.000312415	0.358187585	0.400293027	0.004106973
148.8438	0.1768	0.0523	0.046	0.403	0.046226296	0.130573704	0.006073704	-0.000226296	0.356773704	0.400391985	0.002608015
148.8649	0.1769	0.0524	0.046	0.4022	0.046239855	0.130660145	0.006160145	-0.000239855	0.355960145	0.400488653	0.001711347
148.8836	0.1769	0.0525	0.0461	0.402	0.046251872	0.130648128	0.006248128	-0.000151872	0.355748128	0.400574325	0.001425675
148.9039	0.1769	0.0525	0.0461	0.4028	0.046264918	0.130635082	0.006235082	-0.000164918	0.356535082	0.400667327	0.002132673
148.9243	0.1773	0.0526	0.0462	0.4042	0.046278027	0.131021973	0.006321973	-7.80272E-05	0.357921973	0.400760788	0.003439212
148.945	0.1771	0.0526	0.0462	0.4052	0.04629133	0.13080867	0.00630867	-9.13296E-05	0.35890867	0.400855623	0.004344377
148.9632	0.177	0.0526	0.0463	0.4065	0.046303025	0.130696975	0.006296975	-3.02536E-06	0.360196975	0.400939004	0.005560996
148.9835	0.1769	0.0527	0.0463	0.4073	0.046316071	0.130583929	0.006383929	-1.60707E-05	0.360983929	0.401032007	0.006267993
149.0035	0.1769	0.0527	0.0463	0.4074	0.046328923	0.130571077	0.006371077	-2.89232E-05	0.361071077	0.401123635	0.006276365
149.0233	0.1767	0.0527	0.0464	0.4068	0.046341647	0.130358353	0.006358353	5.83528E-05	0.360458353	0.401214347	0.005585653
149.0443	0.1766	0.0528	0.0464	0.4057	0.046355142	0.130244858	0.006444858	4.48577E-05	0.359344858	0.401310556	0.004389444
149.0648	0.1768	0.0528	0.0465	0.4042	0.046368316	0.130431684	0.006431684	0.000131684	0.357831684	0.401404475	0.002795525
149.083	0.1769	0.0529	0.0465	0.4037	0.046380012	0.130519988	0.006519988	0.000119988	0.357319988	0.401487856	0.002212144
149.1039	0.1771	0.0529	0.0465	0.4042	0.046393443	0.130706557	0.006506557	0.000106557	0.357806557	0.401583607	0.002616393
149.1249	0.1771	0.0529	0.0465	0.4057	0.046406938	0.130693062	0.006493062	9.3062E-05	0.359293062	0.401679817	0.004020183
149.1457	0.1771	0.0529	0.0466	0.4072	0.046420305	0.130679695	0.006479695	0.000179695	0.360779695	0.40177511	0.00542489
149.1666	0.177	0.053	0.0466	0.4081	0.046433735	0.130566265	0.006566265	0.000166265	0.361666265	0.401870861	0.006229139
149.1879	0.1773	0.053	0.0466	0.4078	0.046447423	0.130852577	0.006552577	0.000152577	0.361352577	0.401968445	0.005831555
149.209	0.1776	0.053	0.0466	0.4062	0.046460983	0.131139017	0.006539017	0.000139017	0.359739017	0.402065113	0.004134887
149.2297	0.1782	0.053	0.0466	0.4046	0.046474285	0.131725715	0.006525715	0.000125715	0.358125715	0.402159948	0.002440052
149.2505	0.1781	0.053	0.0466	0.4045	0.046487652	0.131612348	0.006512348	0.000112348	0.358012348	0.402255241	0.002244759
149.2702	0.1783	0.0531	0.0467	0.404	0.046500312	0.131799688	0.006599688	0.000199688	0.357499688	0.402345494	0.001654506
149.29	0.1784	0.0531	0.0467	0.4043	0.046513036	0.131886964	0.006586964	0.000186964	0.357786964	0.402436206	0.001863794
149.311	0.1782	0.0531	0.0467	0.4059	0.046526531	0.131673469	0.006573469	0.000173469	0.359373469	0.402532415	0.003367585
149.3305	0.1783	0.0531	0.0467	0.4072	0.046539062	0.131760938	0.006560938	0.000160938	0.360660938	0.402621753	0.004578247
149.3505	0.1785	0.0531	0.0467	0.4077	0.046551914	0.131948086	0.006548086	0.000148086	0.361148086	0.402713381	0.004986619
149.3709	0.1787	0.0532	0.0467	0.4079	0.046565024	0.132134976	0.006634976	0.000134976	0.361334976	0.402806841	0.005093159
149.3917	0.1789	0.0532	0.0467	0.4077	0.046578391	0.132321609	0.006621609	0.000121609	0.361121609	0.402902134	0.004797866
149.413	0.1794	0.0532	0.0468	0.4069	0.046592079	0.132807921	0.006607921	0.000207921	0.360307921	0.402999718	0.003900282
149.433	0.1796	0.0532	0.0468	0.405	0.046604931	0.132995069	0.006595069	0.000195069	0.358395069	0.403091346	0.001908654
149.454	0.1792	0.0532	0.0468	0.4041	0.046618426	0.132581574	0.006581574	0.000181574	0.357481574	0.403187556	0.000912444
149.4745	0.1796	0.0533	0.0468	0.4039	0.0466316	0.1329684	0.0066684	0.0001684	0.3572684	0.403281474	0.000618526
149.4936	0.1799	0.0533	0.0468	0.4042	0.046643874	0.133256126	0.006656126	0.000156126	0.357556126	0.403368979	0.000831021
149.5132	0.1799	0.0533	0.0468	0.4052	0.04665647	0.13324353	0.00664353	0.00014353	0.35854353	0.403458774	0.001741226
149.5332	0.1797	0.0533	0.0468	0.4063	0.046669322	0.133030678	0.006630678	0.000130678	0.359630678	0.403550402	0.002749598
149.5541	0.1797	0.0533	0.0469	0.4073	0.046682753	0.133017247	0.006617247	0.000217247	0.360617247	0.403646154	0.003653846
149.5752	0.1794	0.0533	0.0469	0.4083	0.046696312	0.132703688	0.006603688	0.000203688	0.361603688	0.403742821	0.004557179
149.5988	0.1809	0.0534	0.0469	0.4083	0.046711478	0.134188522	0.006688522	0.000188522	0.361588522	0.403850942	0.004449058
149.6157	0.1815	0.0534	0.0469	0.4078	0.046722339	0.134777661	0.006677661	0.000177661	0.361077661	0.403928368	0.003871632
149.6352	0.181	0.0534	0.0469	0.4074	0.04673487	0.13426513	0.00666513	0.00016513	0.36066513	0.404017705	0.003382295
149.6557	0.1801	0.0534	0.0469	0.4062	0.046748044	0.133351956	0.006651956	0.000151956	0.359451956	0.404111624	0.002088376
149.6771	0.1802	0.0534	0.047	0.4055	0.046761796	0.133438204	0.006638204	0.000238204	0.358738204	0.404209666	0.001290334
149.6978	0.1788	0.0534	0.047	0.4054	0.046775098	0.132024902	0.006624902	0.000224902	0.358624902	0.404304501	0.001095499
149.718	0.179	0.0535	0.047	0.4061	0.046788079	0.132211921	0.006711921	0.000211921	0.359311921	0.404397045	0.001702955
149.7391	0.1798	0.0535	0.047	0.4078	0.046801639	0.132998361	0.006698361	0.000198361	0.360998361	0.404493713	0.003306287
149.7582	0.1798	0.0535	0.047	0.409	0.046813913	0.132986087	0.006686087	0.000186087	0.362186087	0.404581217	0.004418783
