x	CH0	CH1	CH3	CH4	f-4	Ch4_b	a	b	f	CH0_b	CH1_b	CH3_b
142.5681	0.1614	0.0332	0.0272	0.3723	0.856442781	-0.484142781			0.052113907	0.109286093	-0.018913907	0.320186093
142.57	0.1612	0.0332	0.0272	0.3726	0.856454913	-0.483854913			0.052127402	0.109072598	-0.018927402	0.320472598
142.5712	0.161	0.0332	0.0272	0.3724	0.856462575	-0.484062575			0.052140833	0.108859167	-0.018940833	0.320259167
142.5732	0.161	0.0332	0.0273	0.3727	0.856475345	-0.483775345			0.052152786	0.108847214	-0.018952786	0.320547214
142.5733	0.1612	0.0333	0.0273	0.3726	0.856475984	-0.483875984			0.05216506	0.10903494	-0.01886506	0.32043494
142.5749	0.1611	0.0333	0.0273	0.3727	0.8564862	-0.4837862			0.052177977	0.108922023	-0.018877977	0.320522023
142.5739	0.161	0.0334	0.0274	0.373	0.856479815	-0.483479815			0.052194042	0.108805958	-0.018794042	0.320805958
142.5759	0.1609	0.0334	0.0274	0.3731	0.856492585	-0.483392585			0.052205417	0.108694583	-0.018805417	0.320894583
142.5791	0.1609	0.0335	0.0275	0.3732	0.856513018	-0.483313018			0.052220133	0.108679867	-0.018720133	0.320979867
142.579	0.1608	0.0335	0.0275	0.3733	0.856512379	-0.483212379			0.052231957	0.108568043	-0.018731957	0.321068043
142.5798	0.1607	0.0335	0.0275	0.3733	0.856517487	-0.483217487			0.052245388	0.108454612	-0.018745388	0.321054612
142.5818	0.1605	0.0335	0.0276	0.3734	0.856530258	-0.483130258			0.052258819	0.108241181	-0.018758819	0.321141181
142.5816	0.1605	0.0335	0.0276	0.3735	0.856528981	-0.483028981			0.05227225	0.10822775	-0.01877225	0.32122775
142.5842	0.1606	0.0336	0.0276	0.3735	0.856545582	-0.483045582			0.052285488	0.108314512	-0.018685488	0.321214512
142.5837	0.1606	0.0336	0.0276	0.3735	0.85654239	-0.48304239			0.052298533	0.108301467	-0.018698533	0.321201467
142.5866	0.1605	0.0336	0.0277	0.3734	0.856560907	-0.483160907			0.052311643	0.108188357	-0.018711643	0.321088357
142.5863	0.1605	0.0337	0.0277	0.3736	0.856558991	-0.482958991			0.052323403	0.108176597	-0.018623403	0.321276597
142.5881	0.1605	0.0337	0.0277	0.3735	0.856570484	-0.483070484			0.05233542	0.10816458	-0.01863542	0.32116458
142.5909	0.1605	0.0337	0.0277	0.3734	0.856588363	-0.483188363			0.052348851	0.108151149	-0.018648851	0.321051149
142.5922	0.1603	0.0337	0.0277	0.3736	0.856596664	-0.482996664			0.052362989	0.107937011	-0.018662989	0.321237011
142.5914	0.1603	0.0337	0.0277	0.3734	0.856591555	-0.483191555			0.052375777	0.107924223	-0.018675777	0.321024223
142.5936	0.1603	0.0337	0.0277	0.3735	0.856605603	-0.483105603			0.052389272	0.107910728	-0.018689272	0.321110728
142.5926	0.1604	0.0337	0.0277	0.3734	0.856599218	-0.483199218			0.052401225	0.107998775	-0.018701225	0.320998775
142.5954	0.1604	0.0337	0.0278	0.3737	0.856617096	-0.482917096			0.052414334	0.107985666	-0.018714334	0.321285666
142.5959	0.1605	0.0337	0.0278	0.3735	0.856620289	-0.483120289			0.052426673	0.108073327	-0.018726673	0.321073327
142.5959	0.1606	0.0337	0.0278	0.3734	0.856620289	-0.483220289			0.052440939	0.108159061	-0.018740939	0.320959061
142.5986	0.1605	0.0338	0.0278	0.3733	0.856637529	-0.483337529			0.052453406	0.108046594	-0.018653406	0.320846594
142.5971	0.1606	0.0337	0.0278	0.3733	0.856627951	-0.483327951			0.052466708	0.108133292	-0.018766708	0.320833292
142.6003	0.1606	0.0338	0.0278	0.3732	0.856648384	-0.483448384			0.052479625	0.108120375	-0.018679625	0.320720375
142.6005	0.1605	0.0338	0.0278	0.3734	0.856649661	-0.483249661			0.052492735	0.108007265	-0.018692735	0.320907265
142.6008	0.1604	0.0338	0.0279	0.3736	0.856651576	-0.483051576			0.052504559	0.107895441	-0.018704559	0.321095441
142.6028	0.1603	0.0339	0.0279	0.3735	0.856664347	-0.483164347			0.052516897	0.107783103	-0.018616897	0.320983103
142.6048	0.1603	0.0339	0.0279	0.3736	0.856677117	-0.483077117			0.052531164	0.107768836	-0.018631164	0.321068836
142.6058	0.1602	0.0339	0.028	0.3737	0.856683502	-0.482983502			0.05254498	0.10765502	-0.01864498	0.32115502
142.6073	0.1603	0.0339	0.028	0.3737	0.85669308	-0.48299308			0.052558347	0.107741653	-0.018658347	0.321141653
142.6068	0.1604	0.0339	0.028	0.3736	0.856689887	-0.483089887			0.052570557	0.107829443	-0.018670557	0.321029443
142.6099	0.1604	0.034	0.028	0.3734	0.856709681	-0.483309681			0.052584502	0.107815498	-0.018584502	0.320815498
142.6124	0.1605	0.034	0.0281	0.3735	0.856725644	-0.483225644			0.052597933	0.107902067	-0.018597933	0.320902067
142.6129	0.1604	0.0341	0.0281	0.3735	0.856728837	-0.483228837			0.052610592	0.107789408	-0.018510592	0.320889408
142.6159	0.1601	0.0341	0.0282	0.3737	0.856747992	-0.483047992			0.052623638	0.107476362	-0.018523638	0.321076362
142.6161	0.1601	0.0341	0.0282	0.3738	0.856749269	-0.482949269			0.052636747	0.107463253	-0.018536747	0.321163253
142.6154	0.1603	0.0341	0.0282	0.3737	0.8567448	-0.4830448			0.052650564	0.107649436	-0.018550564	0.321049436
142.6185	0.1604	0.0341	0.0282	0.3736	0.856764594	-0.483164594			0.052661874	0.107738126	-0.018561874	0.320938126
142.6183	0.1605	0.0341	0.0282	0.3736	0.856763317	-0.483163317			0.052676076	0.107823924	-0.018576076	0.320923924
142.6199	0.1605	0.0341	0.0282	0.3736	0.856773533	-0.483173533			0.05268925	0.10781075	-0.01858925	0.32091075
142.6225	0.1606	0.0341	0.0282	0.3734	0.856790135	-0.483390135			0.052701717	0.107898283	-0.018601717	0.320698283
142.6221	0.1605	0.0341	0.0282	0.3731	0.85678758	-0.48368758			0.052714826	0.107785174	-0.018614826	0.320385174
142.6243	0.1604	0.0341	0.0282	0.3732	0.856801628	-0.483601628			0.052728386	0.107671614	-0.018628386	0.320471614
142.6266	0.1605	0.0342	0.0282	0.3734	0.856816314	-0.483416314			0.052740017	0.107759983	-0.018540017	0.320659983
142.6261	0.1605	0.0342	0.0283	0.3733	0.856813121	-0.483513121			0.052753577	0.107746423	-0.018553577	0.320546423
142.6274	0.1604	0.0342	0.0283	0.3734	0.856821422	-0.483421422			0.052767072	0.107632928	-0.018567072	0.320632928
142.6275	0.1603	0.0343	0.0283	0.3734	0.85682206	-0.48342206			0.052779603	0.107520397	-0.018479603	0.320620397
142.6296	0.16	0.0343	0.0284	0.3737	0.856835469	-0.483135469			0.052794383	0.107205617	-0.018494383	0.320905617
142.6322	0.1596	0.0343	0.0284	0.3738	0.856852071	-0.483052071			0.052806272	0.106793728	-0.018506272	0.320993728
142.6309	0.1595	0.0344	0.0285	0.374	0.85684377	-0.48284377			0.052819703	0.106680297	-0.018419703	0.321180297
142.6331	0.1592	0.0345	0.0286	0.3738	0.856857817	-0.483057817			0.052831334	0.106368666	-0.018331334	0.320968666
142.6345	0.1592	0.0345	0.0286	0.3739	0.856866757	-0.482966757			0.052844123	0.106355877	-0.018344123	0.321055877
142.6347	0.1596	0.0346	0.0286	0.3739	0.856868034	-0.482968034			0.052858325	0.106741675	-0.018258325	0.321041675
142.6353	0.1596	0.0346	0.0287	0.3739	0.856871865	-0.482971865			0.052869571	0.106730429	-0.018269571	0.321030429
142.6367	0.1597	0.0346	0.0287	0.3738	0.856880804	-0.483080804			0.052883644	0.106816356	-0.018283644	0.320916356
142.6392	0.1596	0.0346	0.0287	0.3738	0.856896767	-0.483096767			0.052897525	0.106702475	-0.018297525	0.320902475
142.6406	0.1596	0.0347	0.0288	0.3738	0.856905706	-0.483105706			0.052910249	0.106689751	-0.018210249	0.320889751
142.6405	0.1596	0.0347	0.0288	0.374	0.856905068	-0.482905068			0.052922587	0.106677413	-0.018222587	0.321077413
142.6422	0.1597	0.0347	0.0288	0.3741	0.856915923	-0.482815923			0.052935376	0.106764624	-0.018235376	0.321164624
142.6429	0.1597	0.0347	0.0288	0.374	0.856920392	-0.482920392			0.052948421	0.106751579	-0.018248421	0.321051579
142.644	0.1594	0.0347	0.0288	0.374	0.856927416	-0.482927416			0.052961787	0.106438213	-0.018261787	0.321038213
142.6467	0.1595	0.0347	0.0288	0.374	0.856944656	-0.482944656			0.052976182	0.106523818	-0.018276182	0.321023818
142.6467	0.1596	0.0348	0.0288	0.3739	0.856944656	-0.483044656			0.052989035	0.106610965	-0.018189035	0.320910965
142.6486	0.1596	0.0348	0.0289	0.3739	0.856956788	-0.483056788			0.053000474	0.106599526	-0.018200474	0.320899526
142.65	0.1597	0.0348	0.0288	0.3739	0.856965727	-0.483065727			0.053013069	0.106686931	-0.018213069	0.320886931
142.6506	0.1598	0.0347	0.0288	0.3739	0.856969558	-0.483069558			0.053026821	0.106773179	-0.018326821	0.320873179
142.6521	0.1598	0.0347	0.0288	0.3739	0.856979136	-0.483079136			0.053041409	0.106758591	-0.018341409	0.320858591
142.6528	0.1597	0.0347	0.0288	0.374	0.856983606	-0.482983606			0.053054904	0.106645096	-0.018354904	0.320945096
142.6546	0.1596	0.0348	0.0289	0.374	0.856995099	-0.482995099			0.053067692	0.106532308	-0.018267692	0.320932308
142.6578	0.1596	0.0348	0.0289	0.3739	0.857015531	-0.483115531			0.053080288	0.106519712	-0.018280288	0.320819712
142.658	0.1595	0.0349	0.029	0.374	0.857016808	-0.483016808			0.053093204	0.106406796	-0.018193204	0.320906796
142.6593	0.1593	0.0349	0.029	0.374	0.857025109	-0.483025109			0.053105736	0.106194264	-0.018205736	0.320894264
142.6587	0.1592	0.035	0.029	0.3739	0.857021278	-0.483121278			0.053119102	0.106080898	-0.018119102	0.320780898
142.6621	0.1592	0.035	0.0291	0.3739	0.857042988	-0.483142988			0.05313234	0.10606766	-0.01813234	0.32076766
142.6621	0.1592	0.035	0.0291	0.3738	0.857042988	-0.483242988			0.053145321	0.106054679	-0.018145321	0.320654679
142.6612	0.1593	0.035	0.0291	0.374	0.857037241	-0.483037241			0.053158624	0.106141376	-0.018158624	0.320841376
142.6636	0.1592	0.035	0.0291	0.3741	0.857052565	-0.482952565			0.053170577	0.106029423	-0.018170577	0.320929423
142.6641	0.1593	0.035	0.0291	0.3741	0.857055758	-0.482955758			0.053183879	0.106116121	-0.018183879	0.320916121
142.6658	0.1595	0.035	0.0291	0.3739	0.857066613	-0.483166613			0.053197695	0.106302305	-0.018197695	0.320702305
142.6671	0.1596	0.0351	0.0292	0.374	0.857074914	-0.483074914			0.053210934	0.106389066	-0.018110934	0.320789066
142.6682	0.1595	0.0351	0.0292	0.3739	0.857081937	-0.483181937			0.053224107	0.106275893	-0.018124107	0.320675893
142.6703	0.1596	0.0352	0.0293	0.3738	0.857095346	-0.483295346			0.053237731	0.106362269	-0.018037731	0.320562269
142.6703	0.1595	0.0352	0.0293	0.3737	0.857095346	-0.483395346			0.053248784	0.106251216	-0.018048784	0.320451216
142.6708	0.1594	0.0352	0.0293	0.3736	0.857098539	-0.483498539			0.053261765	0.106138235	-0.018061765	0.320338235
142.6721	0.1593	0.0352	0.0293	0.3738	0.857106839	-0.483306839			0.053275389	0.106024611	-0.018075389	0.320524611
142.6756	0.1594	0.0352	0.0293	0.373	0.857129188	-0.484129188			0.053288627	0.106111373	-0.018088627	0.319711373
142.6741	0.1594	0.0352	0.0293	0.3738	0.85711961	-0.48331961			0.053301737	0.106098263	-0.018101737	0.320498263
142.6762	0.1593	0.0353	0.0293	0.3733	0.857133019	-0.483833019			0.053315489	0.105984511	-0.018015489	0.319984511
142.6753	0.1594	0.0353	0.0294	0.3728	0.857127272	-0.484327272			0.053328213	0.106071787	-0.018028213	0.319471787
142.6778	0.1594	0.0353	0.0294	0.3735	0.857143235	-0.483643235			0.053340294	0.106059706	-0.018040294	0.320159706
142.6793	0.1594	0.0354	0.0295	0.3729	0.857152813	-0.484252813			0.053354046	0.106045954	-0.017954046	0.319545954
142.6801	0.1594	0.0354	0.0295	0.3735	0.857157921	-0.483657921			0.05336857	0.10603143	-0.01796857	0.32013143
142.6821	0.1593	0.0355	0.0295	0.374	0.857170691	-0.483170691			0.053381615	0.105918385	-0.017881615	0.320618385
142.6818	0.1592	0.0354	0.0295	0.3741	0.857168776	-0.483068776			0.053395303	0.105804697	-0.017995303	0.320704697
142.6842	0.1591	0.0355	0.0295	0.3738	0.8571841	-0.4833841			0.053408091	0.105691909	-0.017908091	0.320391909
142.6864	0.1591	0.0355	0.0296	0.3741	0.857198148	-0.483098148			0.053419787	0.105680213	-0.017919787	0.320680213
142.6858	0.159	0.0355	0.0296	0.3741	0.857194316	-0.483094316			0.053433346	0.105566654	-0.017933346	0.320666654
142.6878	0.159	0.0355	0.0296	0.374	0.857207087	-0.483207087			0.05344607	0.10555393	-0.01794607	0.32055393
142.689	0.1588	0.0356	0.0297	0.3738	0.857214749	-0.483414749			0.05346008	0.10533992	-0.01786008	0.32033992
142.6901	0.1588	0.0356	0.0297	0.374	0.857221773	-0.483221773			0.053473125	0.105326875	-0.017873125	0.320526875
142.6919	0.1587	0.0356	0.0298	0.3735	0.857233266	-0.483733266			0.053486106	0.105213894	-0.017886106	0.320013894
142.6916	0.1588	0.0357	0.0298	0.3739	0.85723135	-0.48333135			0.053499216	0.105300784	-0.017799216	0.320400784
142.6946	0.159	0.0357	0.0298	0.3737	0.857250506	-0.483550506			0.053511425	0.105488575	-0.017811425	0.320188575
142.6983	0.1591	0.0357	0.0298	0.374	0.857274131	-0.483274131			0.053524407	0.105575593	-0.017824407	0.320475593
142.6962	0.1591	0.0358	0.0298	0.374	0.857260722	-0.483260722			0.053537002	0.105562998	-0.017737002	0.320462998
142.6982	0.159	0.0358	0.0299	0.3738	0.857273493	-0.483473493			0.053550818	0.105449182	-0.017750818	0.320249182
142.6983	0.1591	0.0359	0.0299	0.3741	0.857274131	-0.483174131			0.053563542	0.105536458	-0.017663542	0.320536458
142.6995	0.1591	0.0358	0.0299	0.3735	0.857281793	-0.483781793			0.053577038	0.105522962	-0.017777038	0.319922962
142.7019	0.1592	0.0359	0.03	0.374	0.857297118	-0.483297118			0.053588926	0.105611074	-0.017688926	0.320411074
142.7023	0.1591	0.0359	0.03	0.3738	0.857299672	-0.483499672			0.053602743	0.105497257	-0.017702743	0.320197257
142.7023	0.1588	0.036	0.0301	0.3742	0.857299672	-0.483099672			0.053615081	0.105184919	-0.017615081	0.320584919
142.7048	0.1587	0.0361	0.0302	0.3741	0.857315635	-0.483215635			0.053628319	0.105071681	-0.017528319	0.320471681
142.7049	0.1588	0.0361	0.0302	0.3741	0.857316273	-0.483216273			0.053642264	0.105157736	-0.017542264	0.320457736
142.7064	0.159	0.0361	0.0302	0.3741	0.857325851	-0.483225851			0.053654795	0.105345205	-0.017554795	0.320445205
142.708	0.1591	0.036	0.0301	0.3741	0.857336067	-0.483236067			0.053667841	0.105432159	-0.017667841	0.320432159
142.7098	0.1591	0.036	0.0301	0.3743	0.857347561	-0.483047561			0.053680308	0.105419692	-0.017680308	0.320619692
142.7101	0.1591	0.036	0.0301	0.374	0.857349476	-0.483349476			0.053693032	0.105406968	-0.017693032	0.320306968
142.71	0.1592	0.0361	0.0302	0.3738	0.857348838	-0.483548838			0.053706912	0.105493088	-0.017606912	0.320093088
142.7132	0.1591	0.0361	0.0302	0.3736	0.85736927	-0.48376927			0.053719765	0.105380235	-0.017619765	0.319880235
142.7133	0.1591	0.0361	0.0302	0.3735	0.857369909	-0.483869909			0.053732682	0.105367318	-0.017632682	0.319767318
142.7143	0.159	0.0362	0.0303	0.3734	0.857376294	-0.483976294			0.05374502	0.10525498	-0.01754502	0.31965498
142.7167	0.1588	0.0362	0.0303	0.3729	0.857391619	-0.484491619			0.053758708	0.105041292	-0.017558708	0.319141292
142.7163	0.1586	0.0361	0.0303	0.3728	0.857389064	-0.484589064			0.053771175	0.104828825	-0.017671175	0.319028825
142.7194	0.1585	0.0362	0.0303	0.372	0.857408858	-0.485408858			0.053784477	0.104715523	-0.017584477	0.318215523
142.7211	0.1586	0.0362	0.0303	0.3727	0.857419713	-0.484719713			0.053797715	0.104802285	-0.017597715	0.318902285
142.7204	0.1587	0.0363	0.0304	0.3732	0.857415244	-0.484215244			0.05381166	0.10488834	-0.01751166	0.31938834
142.7237	0.1587	0.0363	0.0304	0.3727	0.857436315	-0.484736315			0.053824963	0.104875037	-0.017524963	0.318875037
142.7266	0.1586	0.0364	0.0305	0.3728	0.857454832	-0.484654832			0.053837044	0.104762956	-0.017437044	0.318962956
142.7245	0.1585	0.0364	0.0305	0.3733	0.857441423	-0.484141423			0.053848676	0.104651324	-0.017448676	0.319451324
142.7259	0.1585	0.0364	0.0305	0.3735	0.857450362	-0.483950362			0.053862235	0.104637765	-0.017462235	0.319637765
142.7265	0.1586	0.0363	0.0304	0.3729	0.857454193	-0.484554193			0.053874059	0.104725941	-0.017574059	0.319025941
142.7265	0.1589	0.0363	0.0304	0.3732	0.857454193	-0.484254193			0.053888004	0.105011996	-0.017588004	0.319311996
142.7289	0.1591	0.0363	0.0304	0.3735	0.857469518	-0.483969518			0.053901178	0.105198822	-0.017601178	0.319598822
142.7302	0.1592	0.0364	0.0305	0.3733	0.857477818	-0.484177818			0.053913902	0.105286098	-0.017513902	0.319386098
142.7308	0.1591	0.0365	0.0306	0.3729	0.85748165	-0.48458165			0.053925855	0.105174145	-0.017425855	0.318974145
142.7328	0.1589	0.0365	0.0306	0.3727	0.85749442	-0.48479442			0.05393935	0.10496065	-0.01743935	0.31876065
142.7331	0.1587	0.0365	0.0306	0.3725	0.857496335	-0.484996335			0.053951431	0.104748569	-0.017451431	0.318548569
142.7365	0.1588	0.0366	0.0307	0.3719	0.857518045	-0.485618045			0.053963706	0.104836294	-0.017363706	0.317936294
142.7361	0.1588	0.0366	0.0307	0.3719	0.857515491	-0.485615491			0.053977715	0.104822285	-0.017377715	0.317922285
142.7358	0.1588	0.0367	0.0308	0.3715	0.857513575	-0.486013575			0.053991724	0.104808276	-0.017291724	0.317508276
142.7399	0.1589	0.0367	0.0308	0.3717	0.857539755	-0.485839755			0.054005091	0.104894909	-0.017305091	0.317694909
142.7407	0.1589	0.0368	0.0309	0.3718	0.857544863	-0.485744863			0.0540182	0.1048818	-0.0172182	0.3177818
142.7406	0.1588	0.0368	0.0309	0.3716	0.857544224	-0.485944224			0.054032659	0.104767341	-0.017232659	0.317567341
142.7413	0.1588	0.0368	0.0309	0.3716	0.857548694	-0.485948694			0.054046669	0.104753331	-0.017246669	0.317553331
142.7441	0.1587	0.0368	0.0309	0.3717	0.857566572	-0.485866572			0.054059778	0.104640222	-0.017259778	0.317640222
142.7455	0.1586	0.0368	0.0309	0.3718	0.857575512	-0.485775512			0.054073338	0.104526662	-0.017273338	0.317726662
142.7445	0.1587	0.0368	0.0309	0.3724	0.857569127	-0.485169127			0.054086254	0.104613746	-0.017286254	0.318313746
142.7464	0.1588	0.0368	0.0309	0.3728	0.857581258	-0.484781258			0.054098143	0.104701857	-0.017298143	0.318701857
142.7485	0.1589	0.0368	0.0309	0.3724	0.857594667	-0.485194667			0.05411151	0.10478849	-0.01731151	0.31828849
142.7475	0.1589	0.0368	0.0309	0.3726	0.857588282	-0.484988282			0.054124555	0.104775445	-0.017324555	0.318475445
142.7491	0.1588	0.0368	0.0309	0.373	0.857598498	-0.484598498			0.054137279	0.104662721	-0.017337279	0.318862721
142.7496	0.1587	0.0368	0.0309	0.3734	0.857601691	-0.484201691			0.054151995	0.104548005	-0.017351995	0.319248005
142.7508	0.1587	0.0369	0.031	0.3737	0.857609353	-0.483909353			0.054164912	0.104535088	-0.017264912	0.319535088
142.7539	0.1588	0.0369	0.031	0.3737	0.857629147	-0.483929147			0.054178343	0.104621657	-0.017278343	0.319521657
142.7529	0.1589	0.0369	0.031	0.3741	0.857622762	-0.483522762			0.05418991	0.10471009	-0.01728991	0.31991009
142.755	0.1589	0.037	0.0311	0.3742	0.857636171	-0.483436171			0.054203791	0.104696209	-0.017203791	0.319996209
142.7574	0.1589	0.037	0.0311	0.3741	0.857651495	-0.483551495			0.05421735	0.10468265	-0.01721735	0.31988265
142.7561	0.1589	0.037	0.0311	0.3741	0.857643195	-0.483543195			0.054229496	0.104670504	-0.017229496	0.319870504
142.759	0.1589	0.037	0.0311	0.3741	0.857661712	-0.483561712			0.054242477	0.104657523	-0.017242477	0.319857523
142.7591	0.159	0.0371	0.0312	0.3741	0.85766235	-0.48356235			0.054255972	0.104744028	-0.017155972	0.319844028
142.761	0.159	0.0371	0.0312	0.374	0.857674482	-0.483674482			0.054268503	0.104731497	-0.017168503	0.319731497
142.764	0.1587	0.0372	0.0313	0.374	0.857693638	-0.483693638			0.05428187	0.10441813	-0.01708187	0.31971813
142.7655	0.1587	0.0372	0.0313	0.3737	0.857703215	-0.484003215			0.054295172	0.104404828	-0.017095172	0.319404828
142.7677	0.1587	0.0373	0.0313	0.3735	0.857717263	-0.484217263			0.054307896	0.104392104	-0.017007896	0.319192104
142.7668	0.1589	0.0373	0.0314	0.3729	0.857711516	-0.484811516			0.054320684	0.104579316	-0.017020684	0.318579316
142.7673	0.159	0.0373	0.0314	0.3728	0.857714709	-0.484914709			0.054334372	0.104665628	-0.017034372	0.318465628
142.7694	0.159	0.0374	0.0315	0.3726	0.857728117	-0.485128117			0.054347482	0.104652518	-0.016947482	0.318252518
142.7681	0.1585	0.0374	0.0315	0.3725	0.857719817	-0.485219817			0.054358278	0.104141722	-0.016958278	0.318141722
142.7721	0.1583	0.0374	0.0316	0.3721	0.857745357	-0.485645357			0.054371837	0.103928163	-0.016971837	0.317728163
142.7733	0.1586	0.0375	0.0316	0.3724	0.85775302	-0.48535302			0.054385975	0.104214025	-0.016885975	0.318014025
142.7742	0.1589	0.0376	0.0317	0.3719	0.857758766	-0.485858766			0.054398121	0.104501879	-0.016798121	0.317501879
142.7753	0.1589	0.0376	0.0317	0.3716	0.85776579	-0.48616579			0.054411744	0.104488256	-0.016811744	0.317188256
142.7748	0.159	0.0376	0.0317	0.3715	0.857762597	-0.486262597			0.054425111	0.104574889	-0.016825111	0.317074889
142.777	0.1589	0.0376	0.0317	0.3714	0.857776645	-0.486376645			0.054435971	0.104464029	-0.016835971	0.316964029
142.7789	0.159	0.0376	0.0317	0.3715	0.857788777	-0.486288777			0.05444921	0.10455079	-0.01684921	0.31705079
