Hg-high_einhuellende_0.dat
05/10/2021
13:29
M1: 60um  Speed 1um/s  filter: 129Hz
position_mm  datamess datacalib
40.8113049390 0.0305070058 0.2593852580
40.8113249390 0.0304885898 0.2593218684
40.8113449390 0.0304708164 0.2592563629
40.8113649390 0.0304537099 0.2591887712
40.8113849390 0.0304372963 0.2591191530
40.8114049390 0.0304215979 0.2590475380
40.8114249390 0.0304066371 0.2589739561
40.8114449390 0.0303924382 0.2588984966
40.8114649390 0.0303790215 0.2588211894
40.8114849390 0.0303664114 0.2587420642
40.8115049390 0.0303546283 0.2586612105
40.8115249390 0.0303436909 0.2585786581
40.8115449390 0.0303336233 0.2584944963
40.8115649390 0.0303244404 0.2584087253
40.8115849390 0.0303161647 0.2583214343
40.8116049390 0.0303088147 0.2582327127
40.8116249390 0.0303024054 0.2581425607
40.8116449390 0.0302969571 0.2580510974
40.8116649390 0.0302924830 0.2579583526
40.8116849390 0.0302890018 0.2578644156
40.8117049390 0.0302865244 0.2577693462
40.8117249390 0.0302850697 0.2576732039
40.8117449390 0.0302846469 0.2575760484
40.8117649390 0.0302852690 0.2574779391
40.8117849390 0.0302869510 0.2573789954
40.8118049390 0.0302897003 0.2572792768
40.8118249390 0.0302935261 0.2571788132
40.8118449390 0.0302984416 0.2570777237
40.8118649390 0.0303044524 0.2569760382
40.8118849390 0.0303115658 0.2568738759
40.8119049390 0.0303197894 0.2567712963
40.8119249390 0.0303291269 0.2566683590
40.8119449390 0.0303395838 0.2565651536
40.8119649390 0.0303511638 0.2564617693
40.8119849390 0.0303638689 0.2563582659
40.8120049390 0.0303777028 0.2562547326
40.8120249390 0.0303926636 0.2561512291
40.8120449390 0.0304087531 0.2560478449
40.8120649390 0.0304259676 0.2559446394
40.8120849390 0.0304443073 0.2558417320
40.8121049390 0.0304637682 0.2557391524
40.8121249390 0.0304843448 0.2556370199
40.8121449390 0.0305060353 0.2555353940
40.8121649390 0.0305288304 0.2554343343
40.8121849390 0.0305527244 0.2553339601
40.8122049390 0.0305777080 0.2552343011
40.8122249390 0.0306037739 0.2551354766
40.8122449390 0.0306309108 0.2550375462
40.8122649390 0.0306591075 0.2549405694
40.8122849390 0.0306883529 0.2548446357
40.8123049390 0.0307186339 0.2547498047
40.8123249390 0.0307499357 0.2546561658
40.8123449390 0.0307822451 0.2545638084
40.8123649390 0.0308155455 0.2544727623
40.8123849390 0.0308498200 0.2543831170
40.8124049390 0.0308850519 0.2542949617
40.8124249390 0.0309212226 0.2542083561
40.8124449390 0.0309583116 0.2541233301
40.8124649390 0.0309963003 0.2540400028
40.8124849390 0.0310351681 0.2539584041
40.8125049390 0.0310748927 0.2538785934
40.8125249390 0.0311154500 0.2538006902
40.8125449390 0.0311568193 0.2537246644
40.8125649390 0.0311989747 0.2536506653
40.8125849390 0.0312418919 0.2535786927
40.8126049390 0.0312855467 0.2535088360
40.8126249390 0.0313299112 0.2534411252
40.8126449390 0.0313749574 0.2533756495
40.8126649390 0.0314206593 0.2533124089
40.8126849390 0.0314669907 0.2532514930
40.8127049390 0.0315139219 0.2531929314
40.8127249390 0.0315614194 0.2531367540
40.8127449390 0.0316094607 0.2530830503
40.8127649390 0.0316580087 0.2530318499
40.8127849390 0.0317070372 0.2529831529
40.8128049390 0.0317565128 0.2529370487
40.8128249390 0.0318064019 0.2528935373
40.8128449390 0.0318566784 0.2528526485
40.8128649390 0.0319073051 0.2528144717
40.8128849390 0.0319582522 0.2527789474
40.8129049390 0.0320094824 0.2527461946
40.8129249390 0.0320609659 0.2527161539
40.8129449390 0.0321126692 0.2526889145
40.8129649390 0.0321645550 0.2526644766
40.8129849390 0.0322165936 0.2526428401
40.8130049390 0.0322687477 0.2526240349
40.8130249390 0.0323209837 0.2526080906
40.8130449390 0.0323732719 0.2525949776
40.8130649390 0.0324255712 0.2525847256
40.8130849390 0.0324778482 0.2525773644
40.8131049390 0.0325300731 0.2525728643
40.8131249390 0.0325822085 0.2525712550
40.8131449390 0.0326342210 0.2525725067
40.8131649390 0.0326860771 0.2525766492
40.8131849390 0.0327377394 0.2525836229
40.8132049390 0.0327891782 0.2525934875
40.8132249390 0.0328403562 0.2526061833
40.8132449390 0.0328912437 0.2526217103
40.8132649390 0.0329418033 0.2526400685
40.8132849390 0.0329920053 0.2526612282
40.8133049390 0.0330418199 0.2526851594
40.8133249390 0.0330912061 0.2527118623
40.8133449390 0.0331401415 0.2527413070
40.8133649390 0.0331885889 0.2527734637
40.8133849390 0.0332365222 0.2528082728
40.8134049390 0.0332839042 0.2528457344
40.8134249390 0.0333307125 0.2528858185
40.8134449390 0.0333769098 0.2529284954
40.8134649390 0.0334224738 0.2529737055
40.8134849390 0.0334673747 0.2530214190
40.8135049390 0.0335115790 0.2530715764
40.8135249390 0.0335550681 0.2531241477
40.8135449390 0.0335978121 0.2531790733
40.8135649390 0.0336397812 0.2532363534
40.8135849390 0.0336809568 0.2532958686
40.8136049390 0.0337213092 0.2533576190
40.8136249390 0.0337608159 0.2534215450
40.8136449390 0.0337994546 0.2534875572
40.8136649390 0.0338372067 0.2535555959
40.8136849390 0.0338740423 0.2536256611
40.8137049390 0.0339099504 0.2536976337
40.8137249390 0.0339449011 0.2537714839
40.8137449390 0.0339788832 0.2538471222
40.8137649390 0.0340118743 0.2539245188
40.8137849390 0.0340438597 0.2540035546
40.8138049390 0.0340748206 0.2540842295
40.8138249390 0.0341047421 0.2541663945
40.8138449390 0.0341336094 0.2542500496
40.8138649390 0.0341614075 0.2543350756
40.8138849390 0.0341881290 0.2544214129
40.8139049390 0.0342137516 0.2545090020
40.8139249390 0.0342382751 0.2545977831
40.8139449390 0.0342616811 0.2546876073
40.8139649390 0.0342839621 0.2547784746
40.8139849390 0.0343051106 0.2548702657
40.8140049390 0.0343251228 0.2549629211
40.8140249390 0.0343439877 0.2550563514
40.8140449390 0.0343616977 0.2551504970
40.8140649390 0.0343782529 0.2552452683
40.8140849390 0.0343936458 0.2553405464
40.8141049390 0.0344078764 0.2554363012
40.8141249390 0.0344209410 0.2555324435
40.8141449390 0.0344328433 0.2556288838
40.8141649390 0.0344435759 0.2557255328
40.8141849390 0.0344531424 0.2558223307
40.8142049390 0.0344615467 0.2559191883
40.8142249390 0.0344687887 0.2560160160
40.8142449390 0.0344748721 0.2561127543
40.8142649390 0.0344798043 0.2562092841
40.8142849390 0.0344835892 0.2563055456
40.8143049390 0.0344862305 0.2564014792
40.8143249390 0.0344877392 0.2564969957
40.8143449390 0.0344881192 0.2565920055
40.8143649390 0.0344873816 0.2566864491
40.8143849390 0.0344855376 0.2567802370
40.8144049390 0.0344825946 0.2568732798
40.8144249390 0.0344785675 0.2569655180
40.8144449390 0.0344734639 0.2570568919
40.8144649390 0.0344672985 0.2571472824
40.8144849390 0.0344600827 0.2572366595
40.8145049390 0.0344518349 0.2573249638
40.8145249390 0.0344425701 0.2574120760
40.8145449390 0.0344322994 0.2574979663
40.8145649390 0.0344210453 0.2575825453
40.8145849390 0.0344088189 0.2576657236
40.8146049390 0.0343956389 0.2577475011
40.8146249390 0.0343815275 0.2578277886
40.8146449390 0.0343665034 0.2579064965
40.8146649390 0.0343505852 0.2579835653
40.8146849390 0.0343337879 0.2580589950
40.8147049390 0.0343161412 0.2581326663
40.8147249390 0.0342976600 0.2582045197
40.8147449390 0.0342783704 0.2582745552
40.8147649390 0.0342582911 0.2583426833
40.8147849390 0.0342374444 0.2584088445
40.8148049390 0.0342158601 0.2584730387
40.8148249390 0.0341935568 0.2585351467
40.8148449390 0.0341705568 0.2585951984
40.8148649390 0.0341468938 0.2586531043
40.8148849390 0.0341225825 0.2587088048
40.8149049390 0.0340976529 0.2587623298
40.8149249390 0.0340721309 0.2588135898
40.8149449390 0.0340460390 0.2588625550
40.8149649390 0.0340194106 0.2589091957
40.8149849390 0.0339922644 0.2589535117
40.8150049390 0.0339646339 0.2589954138
40.8150249390 0.0339365415 0.2590349317
40.8150449390 0.0339080170 0.2590719759
40.8150649390 0.0338790864 0.2591066062
40.8150849390 0.0338497795 0.2591387331
40.8151049390 0.0338201225 0.2591683865
40.8151249390 0.0337901413 0.2591955066
40.8151449390 0.0337598696 0.2592200935
40.8151649390 0.0337293297 0.2592421472
40.8151849390 0.0336985514 0.2592616677
40.8152049390 0.0336675607 0.2592785954
40.8152249390 0.0336363912 0.2592929900
40.8152449390 0.0336050689 0.2593047917
40.8152649390 0.0335736200 0.2593140304
40.8152849390 0.0335420743 0.2593207061
40.8153049390 0.0335104577 0.2593247890
40.8153249390 0.0334788039 0.2593263090
40.8153449390 0.0334471315 0.2593252659
40.8153649390 0.0334154777 0.2593216896
40.8153849390 0.0333838649 0.2593155503
40.8154049390 0.0333523192 0.2593068779
40.8154249390 0.0333208703 0.2592956722
40.8154449390 0.0332895443 0.2592819929
40.8154649390 0.0332583711 0.2592658103
40.8154849390 0.0332273729 0.2592471540
40.8155049390 0.0331965797 0.2592260540
40.8155249390 0.0331660137 0.2592025399
40.8155449390 0.0331357010 0.2591766119
40.8155649390 0.0331056714 0.2591482997
40.8155849390 0.0330759473 0.2591176629
40.8156049390 0.0330465510 0.2590846717
40.8156249390 0.0330175124 0.2590494156
40.8156449390 0.0329888500 0.2590118945
40.8156649390 0.0329605937 0.2589721382
40.8156849390 0.0329327583 0.2589302063
40.8157049390 0.0329053774 0.2588861287
40.8157249390 0.0328784660 0.2588399351
40.8157449390 0.0328520462 0.2587916553
40.8157649390 0.0328261442 0.2587413192
40.8157849390 0.0328007787 0.2586890161
40.8158049390 0.0327759720 0.2586347461
40.8158249390 0.0327517390 0.2585785687
40.8158449390 0.0327281058 0.2585205138
40.8158649390 0.0327050909 0.2584606409
40.8158849390 0.0326827094 0.2583990097
40.8159049390 0.0326609835 0.2583356202
40.8159249390 0.0326399282 0.2582705915
40.8159449390 0.0326195657 0.2582038939
40.8159649390 0.0325999074 0.2581356466
40.8159849390 0.0325809717 0.2580658495
40.8160049390 0.0325627737 0.2579945922
40.8160249390 0.0325453281 0.2579219043
40.8160449390 0.0325286500 0.2578478158
40.8160649390 0.0325127579 0.2577724159
40.8160849390 0.0324976556 0.2576957643
40.8161049390 0.0324833654 0.2576178908
40.8161249390 0.0324698985 0.2575388551
40.8161449390 0.0324572586 0.2574586868
40.8161649390 0.0324454680 0.2573775053
40.8161849390 0.0324345306 0.2572953105
40.8162049390 0.0324244536 0.2572121620
40.8162249390 0.0324152559 0.2571281195
40.8162449390 0.0324069411 0.2570432425
40.8162649390 0.0323995166 0.2569576204
40.8162849390 0.0323929898 0.2568712533
40.8163049390 0.0323873721 0.2567842007
40.8163249390 0.0323826671 0.2566965520
40.8163449390 0.0323788822 0.2566083670
40.8163649390 0.0323760211 0.2565196455
40.8163849390 0.0323740877 0.2564304769
40.8164049390 0.0323730893 0.2563409209
40.8164249390 0.0323730297 0.2562510371
40.8164449390 0.0323739126 0.2561608553
40.8164649390 0.0323757380 0.2560704350
40.8164849390 0.0323785096 0.2559798360
40.8165049390 0.0323822275 0.2558890879
40.8165249390 0.0323868953 0.2557982802
40.8165449390 0.0323925130 0.2557074428
40.8165649390 0.0323990770 0.2556166351
40.8165849390 0.0324065909 0.2555258870
40.8166049390 0.0324150510 0.2554352880
40.8166249390 0.0324244574 0.2553448379
40.8166449390 0.0324348100 0.2552546263
40.8166649390 0.0324461013 0.2551646829
40.8166849390 0.0324583277 0.2550750375
40.8167049390 0.0324714929 0.2549857795
40.8167249390 0.0324855894 0.2548969090
40.8167449390 0.0325006098 0.2548085153
40.8167649390 0.0325165503 0.2547205985
40.8167849390 0.0325334072 0.2546332181
40.8168049390 0.0325511731 0.2545464337
40.8168249390 0.0325698406 0.2544602752
40.8168449390 0.0325894095 0.2543747723
40.8168649390 0.0326098651 0.2542899847
40.8168849390 0.0326312035 0.2542059124
40.8169049390 0.0326534137 0.2541226447
40.8169249390 0.0326764919 0.2540401816
40.8169449390 0.0327004269 0.2539585829
40.8169649390 0.0327252112 0.2538778782
40.8169849390 0.0327508301 0.2537980676
40.8170049390 0.0327772833 0.2537192404
40.8170249390 0.0328045525 0.2536413968
40.8170449390 0.0328326263 0.2535645664
40.8170649390 0.0328615047 0.2534887791
40.8170849390 0.0328911655 0.2534140646
40.8171049390 0.0329216011 0.2533404827
40.8171249390 0.0329528004 0.2532680333
40.8171449390 0.0329847522 0.2531967163
40.8171649390 0.0330174454 0.2531265914
40.8171849390 0.0330508612 0.2530576885
40.8172049390 0.0330849960 0.2529900074
40.8172249390 0.0331198275 0.2529235780
40.8172449390 0.0331553519 0.2528584301
40.8172649390 0.0331915468 0.2527945638
40.8172849390 0.0332284048 0.2527320385
40.8173049390 0.0332659110 0.2526708245
40.8173249390 0.0333040506 0.2526109517
40.8173449390 0.0333428085 0.2525524497
40.8173649390 0.0333821736 0.2524953187
40.8173849390 0.0334221274 0.2524395883
40.8174049390 0.0334626585 0.2523852587
40.8174249390 0.0335037485 0.2523323596
40.8174449390 0.0335453860 0.2522808909
40.8174649390 0.0335875563 0.2522308230
40.8174849390 0.0336302407 0.2521822453
40.8175049390 0.0336734280 0.2521350980
40.8175249390 0.0337170996 0.2520894110
40.8175449390 0.0337612405 0.2520451844
40.8175649390 0.0338058323 0.2520024478
40.8175849390 0.0338508673 0.2519611716
40.8176049390 0.0338963233 0.2519213855
40.8176249390 0.0339421891 0.2518830597
40.8176449390 0.0339884423 0.2518462539
40.8176649390 0.0340350717 0.2518109083
40.8176849390 0.0340820625 0.2517770231
40.8177049390 0.0341293961 0.2517446578
40.8177249390 0.0341770537 0.2517137527
40.8177449390 0.0342250280 0.2516843379
40.8177649390 0.0342732929 0.2516563535
40.8177849390 0.0343218371 0.2516298890
40.8178049390 0.0343706459 0.2516048551
40.8178249390 0.0344197005 0.2515812814
40.8178449390 0.0344689861 0.2515591681
40.8178649390 0.0345184840 0.2515384853
40.8178849390 0.0345681831 0.2515192330
40.8179049390 0.0346180610 0.2515013814
40.8179249390 0.0346681103 0.2514849901
40.8179449390 0.0347183049 0.2514699697
40.8179649390 0.0347686335 0.2514563501
40.8179849390 0.0348190814 0.2514441013
40.8180049390 0.0348696299 0.2514332235
40.8180249390 0.0349202603 0.2514236867
40.8180449390 0.0349709652 0.2514155209
40.8180649390 0.0350217223 0.2514086664
40.8180849390 0.0350725166 0.2514031231
40.8181049390 0.0351233333 0.2513988614
40.8181249390 0.0351741575 0.2513958812
40.8181449390 0.0352249704 0.2513941824
40.8181649390 0.0352757573 0.2513937056
40.8181849390 0.0353265032 0.2513944805
40.8182049390 0.0353771932 0.2513964474
40.8182249390 0.0354278125 0.2513996363
40.8182449390 0.0354783423 0.2514039874
40.8182649390 0.0355287679 0.2514094710
40.8182849390 0.0355790742 0.2514161170
40.8183049390 0.0356292501 0.2514238656
40.8183249390 0.0356792733 0.2514327168
40.8183449390 0.0357291326 0.2514426410
40.8183649390 0.0357788131 0.2514536083
40.8183849390 0.0358282961 0.2514656186
40.8184049390 0.0358775742 0.2514786422
40.8184249390 0.0359266214 0.2514926791
40.8184449390 0.0359754339 0.2515076399
40.8184649390 0.0360239893 0.2515235841
40.8184849390 0.0360722765 0.2515404522
40.8185049390 0.0361202806 0.2515582144
40.8185249390 0.0361679867 0.2515768707
40.8185449390 0.0362153761 0.2515963912
40.8185649390 0.0362624414 0.2516167462
40.8185849390 0.0363091640 0.2516379058
40.8186049390 0.0363555290 0.2516598701
40.8186249390 0.0364015251 0.2516825795
40.8186449390 0.0364471376 0.2517060637
40.8186649390 0.0364923514 0.2517302632
40.8186849390 0.0365371518 0.2517551780
40.8187049390 0.0365815237 0.2517807484
40.8187249390 0.0366254561 0.2518070042
40.8187449390 0.0366689377 0.2518338859
40.8187649390 0.0367119461 0.2518613636
40.8187849390 0.0367544778 0.2518894374
40.8188049390 0.0367965139 0.2519180775
40.8188249390 0.0368380398 0.2519472837
40.8188449390 0.0368790440 0.2519769967
40.8188649390 0.0369195156 0.2520072162
40.8188849390 0.0369594395 0.2520379126
40.8189049390 0.0369988009 0.2520690560
40.8189249390 0.0370375887 0.2521006465
40.8189449390 0.0370757915 0.2521326542
40.8189649390 0.0371133909 0.2521650791
40.8189849390 0.0371503830 0.2521978319
40.8190049390 0.0371867456 0.2522309721
40.8190249390 0.0372224748 0.2522644401
40.8190449390 0.0372575559 0.2522982359
40.8190649390 0.0372919701 0.2523322999
40.8190849390 0.0373257138 0.2523666620
40.8191049390 0.0373587720 0.2524012625
40.8191249390 0.0373911336 0.2524361014
40.8191449390 0.0374227837 0.2524711788
40.8191649390 0.0374537148 0.2525064349
40.8191849390 0.0374839120 0.2525418699
40.8192049390 0.0375133678 0.2525774837
40.8192249390 0.0375420675 0.2526132464
40.8192449390 0.0375699997 0.2526491582
40.8192649390 0.0375971571 0.2526851594
40.8192849390 0.0376235247 0.2527212799
40.8193049390 0.0376490951 0.2527574897
40.8193249390 0.0376738571 0.2527937591
40.8193449390 0.0376977958 0.2528300583
40.8193649390 0.0377209112 0.2528664172
40.8193849390 0.0377431810 0.2529028058
40.8194049390 0.0377646051 0.2529392242
40.8194249390 0.0377851687 0.2529756129
40.8194449390 0.0378048643 0.2530120015
40.8194649390 0.0378236845 0.2530483603
40.8194849390 0.0378416143 0.2530846894
40.8195049390 0.0378586501 0.2531209588
40.8195249390 0.0378747769 0.2531571686
40.8195449390 0.0378899947 0.2531933188
40.8195649390 0.0379042886 0.2532293797
40.8195849390 0.0379176512 0.2532653511
40.8196049390 0.0379300788 0.2533012033
40.8196249390 0.0379415601 0.2533369660
40.8196449390 0.0379520841 0.2533725798
40.8196649390 0.0379616506 0.2534080744
40.8196849390 0.0379702486 0.2534434497
40.8197049390 0.0379778743 0.2534786761
40.8197249390 0.0379845165 0.2535137534
40.8197449390 0.0379901715 0.2535486519
40.8197649390 0.0379948318 0.2535834014
40.8197849390 0.0379984938 0.2536179721
40.8198049390 0.0380011499 0.2536523640
40.8198249390 0.0380027927 0.2536865473
40.8198449390 0.0380034223 0.2537205815
40.8198649390 0.0380030312 0.2537543774
40.8198849390 0.0380016156 0.2537879944
40.8199049390 0.0379991680 0.2538214028
40.8199249390 0.0379956886 0.2538546324
40.8199449390 0.0379911698 0.2538876235
40.8199649390 0.0379856117 0.2539203763
40.8199849390 0.0379790105 0.2539529204
40.8200049390 0.0379713587 0.2539852560
40.8200249390 0.0379626602 0.2540173531
40.8200449390 0.0379529111 0.2540492415
40.8200649390 0.0379421078 0.2540808618
40.8200849390 0.0379302502 0.2541122735
40.8201049390 0.0379173383 0.2541434467
40.8201249390 0.0379033647 0.2541743815
40.8201449390 0.0378883369 0.2542050481
40.8201649390 0.0378722511 0.2542355061
40.8201849390 0.0378551073 0.2542656958
40.8202049390 0.0378369056 0.2542956769
40.8202249390 0.0378176458 0.2543253899
40.8202449390 0.0377973355 0.2543548644
40.8202649390 0.0377759673 0.2543840706
40.8202849390 0.0377535485 0.2544130385
40.8203049390 0.0377300829 0.2544417679
40.8203249390 0.0377055667 0.2544702291
40.8203449390 0.0376800112 0.2544984818
40.8203649390 0.0376534127 0.2545264363
40.8203849390 0.0376257785 0.2545541823
40.8204049390 0.0375971124 0.2545816600
40.8204249390 0.0375674181 0.2546088696
40.8204449390 0.0375367031 0.2546358705
40.8204649390 0.0375049710 0.2546626031
40.8204849390 0.0374722295 0.2546890676
40.8205049390 0.0374384820 0.2547153234
40.8205249390 0.0374037363 0.2547412813
